fabric_id,name,fabric_code,qty,amount_rub,unit_cost_rub,source_file,source_file_id,as_of,so_t,abc_rank,abc_value_rub,abc_cum_share_pct,abc_band
FAB-829,"Шерсть, коричневый в полоску 8-009",8-009,4.9,9800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,736,9800.0,90.46,B
FAB-838,"Шерсть, серо-бежевый 8-042",8-042,4.9,9800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,737,9800.0,90.49,B
FAB-784,"Шерсть пальтовая, серый в полоску 9-024",9-024,3.25,9750.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,738,9750.0,90.52,B
FAB-1154,"Бархат стрейч, черный 6-030",6-030,19.0,9735.59,512.4,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,739,9735.59,90.55,B
FAB-347,"Сетка, трикотажная бежевая 22-021",22-021,8.8,9680.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,740,9680.0,90.59,B
FAB-407,"Тафта, морская волна 2-040",2-040,4.4,9680.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,741,9680.0,90.62,B
FAB-567,"Х/Б сиреневый атласный, 4-030",4-030,13.8,9660.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,742,9660.0,90.65,B
FAB-859,"Шерсть, черная рогожка пластик 8-032",8-032,4.8,9600.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,743,9600.0,90.68,B
FAB-443,Трикотаж масло крупные горохи 23-043,23-043,19.0,9500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,744,9500.0,90.71,B
FAB-418,"Тафта, фиолетовый 2-019",2-019,4.3,9460.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,745,9460.0,90.75,B
FAB-1271,"Чесуча, темно-фиолетовый 1-016",1-016,4.3,9460.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,746,9460.0,90.78,B
FAB-437,Трикотаж зеленый джерси 23-042,23-042,10.5,9450.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,747,9450.0,90.81,B
FAB-308,"Парча, зеленый 15-005",15-005,4.7,9400.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,748,9400.0,90.84,B
FAB-723,"Шелк, акварнель  17-006",17-006,4.7,9400.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,749,9400.0,90.87,B
FAB-848,"Шерсть, темно-серый 8-030",8-030,4.7,9400.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,750,9400.0,90.9,B
FAB-937,Шифон синий креповый 18-044,18-044,5.3,9328.0,1760.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,751,9328.0,90.94,B
FAB-868,"Шерсть, черный в синюю полоску 8-008",8-008,4.65,9300.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,752,9300.0,90.97,B
FAB-1274,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,3.0,9300.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,753,9300.0,91.0,B
FAB-905,"Шифон искусственный, фиолетовый, 18-И-005",,24.4,9272.0,380.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,754,9272.0,91.03,B
FAB-481,"Трикотаж, черный 23-022",23-022,14.2,9230.0,650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,755,9230.0,91.06,B
FAB-47,"Батист белый, 4-027",4-027,20.5,9225.0,450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,756,9225.0,91.09,B
FAB-135,"Дабл-креп, коралл 11-018",11-018,4.0,9200.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,757,9200.0,91.12,B
FAB-851,"Шерсть, темно-синий 8-050",8-050,4.6,9200.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,758,9200.0,91.15,B
FAB-341,"Сетка, розовый 22-030",22-030,30.5,9150.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,759,9150.0,91.18,B
FAB-1215,Синтетическая ткань белый-атлас  20-031,20-031,14.0,9100.0,650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,760,9100.0,91.21,B
FAB-406,"Тафта, морская волна 2-022",2-022,4.1,9020.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,761,9020.0,91.24,B
FAB-359,Синтетическая ткань белый эко-шелк 20-015,20-015,31.5,9008.64,285.99,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,762,9008.64,91.27,B
FAB-70,Вечерняя ткань белый шифон с пайетками камушки 12-019,12-019,3.0,9000.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,763,9000.0,91.3,B
FAB-781,"Шерсть пальтовая, серый 9-О-005",,3.0,9000.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,764,9000.0,91.33,B
FAB-791,"Шерсть пальтовая, темно-синий 9-021",9-021,3.0,9000.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,765,9000.0,91.36,B
FAB-821,"Шерсть, в клетку 8-004",8-004,4.5,9000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,766,9000.0,91.39,B
FAB-861,"Шерсть, черно-белый леопард 8-043",8-043,4.5,9000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,767,9000.0,91.42,B
FAB-896,"Шифон желтый, принт зеленый 19-025",19-025,4.5,9000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,768,9000.0,91.45,B
FAB-1080,Шифон зеленый 18-024,18-024,10.0,9000.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,769,9000.0,91.49,B
FAB-207,"Кружево, голубой 13-069",13-069,2.8,8960.0,3200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,770,8960.0,91.52,B
FAB-172,"Креп синтетический, зеленый 10А-006",,17.9,8950.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,771,8950.0,91.55,B
FAB-1293,"Шелк, зеленый 16-035",16-035,5.95,8879.21,1492.3,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,772,8879.21,91.57,B
FAB-485,Х/Б бабочки на голубом 4П-024,,12.6,8820.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,773,8820.0,91.6,B
FAB-81,Вечерняя ткань на белой сетки золотая вышивка канителью 12-014,12-014,4.0,8800.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,774,8800.0,91.63,B
FAB-797,"Шерсть плотная, коричневая 8-017",8-017,4.4,8800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,775,8800.0,91.66,B
FAB-802,"Шерсть тонкая, темно-серый 8-064",8-064,4.4,8800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,776,8800.0,91.69,B
FAB-123,"Вечерняя ткань, черные пайетки 12-018",12-018,10.3,8755.0,850.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,777,8755.0,91.72,B
FAB-363,Синтетическая ткань жемчужный эко-шелк 20-026,20-026,17.5,8750.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,778,8750.0,91.75,B
FAB-381,Синтетическая ткань черно-белый леопард 20-001,20-001,12.5,8750.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,779,8750.0,91.78,B
FAB-726,"Шелк, бежевый в горох 17-007",17-007,8.75,8750.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,780,8750.0,91.81,B
FAB-1199,"Органза, черный, принт полоски 21-010",21-010,3.5,8750.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,781,8750.0,91.84,B
FAB-259,"Кружево, черный 13-037",13-037,8.7,8700.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,782,8700.0,91.87,B
FAB-444,Трикотаж масло пшенка 23-044,23-044,17.4,8700.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,783,8700.0,91.9,B
FAB-587,Х/Б Хлопок микс средний красный 4А-067,,6.0,8700.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,784,8700.0,91.93,B
FAB-1036,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,3.0,8700.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,785,8700.0,91.96,B
FAB-68,Вечерняя ткань белые бусины на белой сетке 12-062,12-062,21.7,8680.0,400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,786,8680.0,91.99,B
FAB-379,Синтетическая ткань фуксия эко-шелк 20-020,20-020,17.3,8650.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,787,8650.0,92.01,B
FAB-950,Шифон черный 18-039,18-039,7.3,8604.99,1178.77,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,788,8604.99,92.04,B
FAB-800,"Шерсть тонкая, серый 8-065",8-065,4.3,8600.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,789,8600.0,92.07,B
FAB-985,Синтетическая ткань белый эко-шелк 20-015,20-015,30.0,8579.66,285.99,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,790,8579.66,92.1,B
FAB-1162,"Бархат шелк, черный 6-046",6-046,4.5,8550.0,1900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,791,8550.0,92.13,B
FAB-214,"Кружево, зеленый 13-030",13-030,8.5,8500.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,792,8500.0,92.16,B
FAB-249,"Кружево, синий 13-049",13-049,2.4,8448.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,793,8448.0,92.19,B
FAB-120,"Вечерняя ткань, трикотаж с люрексом черный 12-066",12-066,10.5,8400.0,800.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,794,8400.0,92.21,B
FAB-174,"Креп синтетический, черный 10А-001",,22.7,8392.32,369.71,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,795,8392.32,92.24,B
FAB-697,"Шелк синий, принт микс крупный 17A-027",,2.7,8370.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,796,8370.0,92.27,B
FAB-1118,"Синтетическая ткань, черный армани 20-016",20-016,28.3,8369.94,295.76,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,797,8369.94,92.3,B
FAB-1068,Шифон авторский гортензия 19A-018,,3.5,8277.5,2365.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,798,8277.5,92.33,B
FAB-1069,Шифон авторский мелкие цветы 19A-019,,3.5,8277.5,2365.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,799,8277.5,92.35,B
FAB-300,"Органза, черный, принт полоски 21-010",21-010,3.3,8250.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,800,8250.0,92.38,B
FAB-537,"Х/Б кайма Yanina,черная, 4А-106",,5.5,8250.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,801,8250.0,92.41,B
FAB-539,"Х/Б кайма, черно-белая полоска, 4А-108",,5.5,8250.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,802,8250.0,92.44,B
FAB-830,"Шерсть, коричневый в полоску 8-010",8-010,4.1,8200.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,803,8200.0,92.46,B
FAB-921,Шифон розовый 18-032,18-032,6.3,8190.0,1300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,804,8190.0,92.49,B
FAB-1278,"Шелк белый, принт серый хаотичные ""Y"" 17A-016",,2.8,8120.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,805,8120.0,92.52,B
FAB-547,Х/Б молочный в черный горох 4П-005,,9.0,8100.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,806,8100.0,92.55,B
FAB-561,Х/Б серый хб в горох 4П-004,,9.0,8100.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,807,8100.0,92.57,B
FAB-774,"Шерсть пальтовая, графит 9-004",9-004,2.7,8100.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,808,8100.0,92.6,B
FAB-782,"Шерсть пальтовая, серый 9-О-006",,2.7,8100.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,809,8100.0,92.63,B
FAB-1189,"Креп синтетический, черный 10А-001",,21.8,8059.58,369.71,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,810,8059.58,92.65,B
FAB-1079,"Шифон желтый, принт крупный микс 19A-004",,3.5,8050.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,811,8050.0,92.68,B
FAB-1081,"Шифон зеленый, принт крупный микс 19A-010",,3.5,8050.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,812,8050.0,92.71,B
FAB-307,"Парча, бронзовый 15-009",15-009,4.0,8000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,813,8000.0,92.74,B
FAB-724,"Шелк, акварнель фиолетовый 17-004",17-004,4.0,8000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,814,8000.0,92.76,B
FAB-893,"Шифон голубой, принт тюльпаны 19-009",19-009,4.0,8000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,815,8000.0,92.79,B
FAB-949,"Шифон цветной, принт пионы 19-011",19-011,4.0,8000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,816,8000.0,92.82,B
FAB-531,"Х/Б горошек, черный фон, 4А-087",,6.6,7986.0,1210.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,817,7986.0,92.84,B
FAB-1024,Х/Б Хлопок микс средний черный 4А-064,,5.5,7975.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,818,7975.0,92.87,B
FAB-114,"Вечерняя ткань, трикотаж с люрексом бордовый 12-075",12-075,26.5,7950.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,819,7950.0,92.9,B
FAB-556,Х/Б саржа полосы белые  4А-007,,5.3,7950.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,820,7950.0,92.92,B
FAB-1269,"Чесуча, светло-серый (жемчужный) 1-037",1-037,3.6,7920.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,821,7920.0,92.95,B
FAB-69,Вечерняя ткань белые пайетки на трикотаже 12-053,12-053,17.5,7875.0,450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,822,7875.0,92.98,B
FAB-1289,"Шелк, голубой 16-018",16-018,5.2,7800.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,823,7800.0,93.0,B
FAB-12,"Бархат стрейч, серо-зеленый 6-050",6-050,19.0,7790.0,410.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,824,7790.0,93.03,B
FAB-714,"Шелк-кади, красный 16А-008",,3.1,7750.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,825,7750.0,93.05,B
FAB-1037,"Шелк бирюзовый, принт микс средний 17A-021",,2.5,7750.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,826,7750.0,93.08,B
FAB-1334,Шифон серо-голубой 18-002,18-002,8.6,7740.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,827,7740.0,93.11,B
FAB-270,"Мех, коричневый, длинный ворс 25-003",25-003,3.5,7700.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,828,7700.0,93.13,B
FAB-231,"Кружево, морская волна 13-068",13-068,2.4,7680.0,3200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,829,7680.0,93.16,B
FAB-377,Синтетическая ткань серый эко-шелк 20-025,20-025,15.35,7675.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,830,7675.0,93.18,B
FAB-786,"Шерсть пальтовая, синий 9-О-002",,2.55,7650.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,831,7650.0,93.21,B
FAB-1179,"Дабл-креп, розовый 11-028",11-028,3.3,7590.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,832,7590.0,93.23,B
