expense_line_id,period_month,article_name,legal_entity_id,amount_rub,opex_bucket
EX-7051bbf226037a20,2026-05,аутсорс СОБСТВЕННИКИ,LE-IP-YANINA,27500.0,OUTSOURCE
EX-3e97b4b7b31fb65a,2026-05,комиссия эквайринг,LE-IP-YANINA,59174.81,ACQUIRING_FEE
EX-2c4a25d6952c2e0c,2026-05,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,481001.0,TAX
EX-49d94b0e61993356,2026-05,налоги с зарплаты,LE-IP-YANINA,14353.28,PAYROLL
EX-769a8e804109b4bb,2026-05,налоги с зарплаты,LE-IP-YANINA,1151180.13,PAYROLL
EX-f2f2400e62647db5,2026-05,оплата труда,LE-IP-YANINA,3278397.75,PAYROLL
EX-73b3def0bc5206fd,2026-05,"продукты, лекарства Общие",LE-IP-YANINA,11700.0,OPEX_OTHER
EX-3d619d237b2a238a,2026-05,прочее,LE-OOO-DEKOR,911.02,OPEX_OTHER
EX-a1ef83f945c863b2,2026-05,аренда помещения,LE-IP-YANINA,882430.75,RENT
EX-e572e430cb7c9466,2026-05,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-39d4426009604a8e,2026-05,Дмитровка,LE-IP-YANINA,16720.0,OPEX_OTHER
EX-f9188f2fb283f076,2026-05,Дмитровка,LE-IP-YANINA,20224.02,OPEX_OTHER
EX-e84a65d19ff0a48d,2026-05,Тверская,LE-IP-YANINA,50935.57,OPEX_OTHER
EX-f587f8548b71a111,2026-05,Маяковка,LE-IP-YANINA,57776.01,OPEX_OTHER
EX-fe25c88edd30f470,2026-05,Общие,LE-IP-YANINA,20482.0,OPEX_OTHER
EX-34ffb99f3e58836c,2026-05,реклама МД,LE-IP-YANINA,76000.0,MARKETING
EX-3059e0f5eb08bedd,2026-05,"ткани, фурнитура Общее",LE-IP-YANINA,36263.6,MATERIALS_MEMO
EX-0eb696f4ae002c08,2026-05,"ткани, фурнитура МД",LE-IP-YANINA,224831.87,MATERIALS_MEMO
EX-cdb448649b1b171d,2026-05,"ткани, фурнитура ИМ",LE-IP-YANINA,2932.0,MATERIALS_MEMO
EX-4863f1f325af862a,2026-05,расходники для изделий МД,LE-IP-YANINA,46000.0,MATERIALS_MEMO
EX-5b32e893e71e4d61,2026-05,расходники для изделий МД,LE-IP-YANINA,65880.0,MATERIALS_MEMO
EX-b1f3b8c0ee66f2b7,2026-05,"ткани, фурнитура Площадки",LE-IP-YANINA,188706.14,MATERIALS_MEMO
EX-0919a71ce21f28bc,2026-05,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-c414e0daf646e7b9,2026-05,услуги банка,LE-IP-YANINA,900.0,OPEX_OTHER
EX-312d23803a73521e,2026-05,услуги банка,LE-IP-YANINA,5536.4,OPEX_OTHER
EX-4241029f7018ca08,2026-05,услуги банка,LE-IP-YANINA,10069.87,OPEX_OTHER
EX-126e5bd9953a9b47,2026-05,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,12801.52,INTERNAL_TRANSFER_MEMO
EX-05c38384633d7bef,2026-05,Расходы по эквайрингу (Альфа),LE-IP-YANINA,10898.88,ACQUIRING_FEE
EX-751583c94642eec6,2026-05,Доставка ИМ СДЭК,LE-IP-YANINA,29216.76,LOGISTICS
EX-25aaca4d9b7d929e,2026-05,Возврат покупателю,LE-IP-YANINA,-178800.0,OPEX_OTHER
EX-bc50f25171a4b56e,2026-05,Интернет магазин (СДЭК),LE-IP-YANINA,179178.6,LOGISTICS
EX-e49e70e48373494a,2026-05,расходы по карте май 2026,LE-OOO-DEKOR,63013.97,CARD_EXPENSE
EX-f111a4ff80285ea7,2026-05,картриджи,LE-OOO-DEKOR,1121.0,OPEX_OTHER
EX-eaa79344648dd51d,2026-05,канцтовары,LE-OOO-DEKOR,22141.37,OPEX_OTHER
EX-b6eac76f55939fee,2026-05,канцтовары,LE-OOO-DEKOR,19446.6,OPEX_OTHER
EX-c466bd2246e624f7,2026-05,лампы,LE-OOO-DEKOR,604.0,OPEX_OTHER
EX-58adc1efd56cb66c,2026-05,кофе для клиентов,LE-OOO-DEKOR,3229.0,OPEX_OTHER
EX-bb3e386c31177a49,2026-05,мешки,LE-OOO-DEKOR,2440.0,OPEX_OTHER
EX-096dcf8e017f8951,2026-05,картриджи,LE-OOO-DEKOR,5275.0,OPEX_OTHER
EX-83c7a0b8c4d2a8c9,2026-05,аккумулятор,LE-OOO-DEKOR,689.0,OPEX_OTHER
EX-1e8bdf1530cc1823,2026-05,цветы,LE-OOO-DEKOR,4230.0,OPEX_OTHER
EX-f90988b3cf1e6f01,2026-05,картриджи,LE-OOO-DEKOR,1726.0,OPEX_OTHER
EX-2e0d0ab1011aa5fd,2026-05,доставка Яндекс,LE-OOO-DEKOR,2112.0,LOGISTICS
EX-a53ea20d3713cb04,2026-06,аутсорс (одежда) Площадки,LE-IP-YANINA,96650.0,OUTSOURCE
EX-27a06f9aa10a4c5e,2026-06,аутсорс (одежда) ИМ,LE-IP-YANINA,82300.0,OUTSOURCE
EX-f32c24e7aafe29e2,2026-06,аутсорс МД,LE-IP-YANINA,112680.0,OUTSOURCE
EX-ec3cbd9afd592523,2026-06,комиссия эквайринг,LE-IP-YANINA,160190.92,ACQUIRING_FEE
EX-c0773efc23184750,2026-06,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,21216.3,TAX
EX-270d877afa676668,2026-06,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,179748.0,TAX
EX-6bab1d76f84f1c8f,2026-06,налоги с зарплаты,LE-OOO-DEKOR,24383.7,PAYROLL
EX-6619256afd3ae367,2026-06,налоги с зарплаты,LE-IP-YANINA,24383.7,PAYROLL
EX-00802abeba6bc571,2026-06,налоги с зарплаты,LE-IP-YANINA,38938.41,PAYROLL
EX-cf1c430ff1ad43ff,2026-06,оплата труда,LE-IP-YANINA,3135349.13,PAYROLL
EX-af70cb767ff81659,2026-06,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-46e6ae5d99448b9a,2026-06,аренда помещения,LE-IP-YANINA,39603.87,RENT
EX-f1d200cb5d321ffa,2026-06,аренда помещения,LE-IP-YANINA,826507.87,RENT
EX-eb9771d0efff2c05,2026-06,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-d9c684dc0e2551f8,2026-06,Дмитровка,LE-IP-YANINA,9360.0,OPEX_OTHER
EX-c500041440d4e3c8,2026-06,Дмитровка,LE-IP-YANINA,20224.02,OPEX_OTHER
EX-cdc075bf5c8c0476,2026-06,Тверская,LE-IP-YANINA,46329.85,OPEX_OTHER
EX-04398661efa2f3e2,2026-06,Маяковка,LE-IP-YANINA,55376.01,OPEX_OTHER
EX-71ca07b81abe8f2d,2026-06,Общие,LE-IP-YANINA,9554.0,OPEX_OTHER
EX-706f5090af420637,2026-06,реклама МД,LE-IP-YANINA,288766.0,MARKETING
EX-29a70b086f4f7354,2026-06,ремонт оборудования Общие,LE-IP-YANINA,2100.0,OPEX_OTHER
EX-e7b28fb56675fdf9,2026-06,софт МД,LE-IP-YANINA,15000.0,OPEX_OTHER
EX-96ec666195b1f67b,2026-06,софт ИМ,LE-IP-YANINA,5000.0,OPEX_OTHER
EX-1bdfe368eb8ab8a3,2026-06,"ткани, фурнитура МД",LE-IP-YANINA,72330.0,MATERIALS_MEMO
EX-83731c39a3a54937,2026-06,"ткани, фурнитура ИМ",LE-IP-YANINA,40271.96,MATERIALS_MEMO
EX-8fb35b147ee93c33,2026-06,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-e51ce078e21bf567,2026-06,услуги банка,LE-IP-YANINA,800.0,OPEX_OTHER
EX-d5c932d993b3d3fe,2026-06,услуги банка,LE-IP-YANINA,3903.35,OPEX_OTHER
EX-7d4ec12afd2be0a7,2026-06,услуги банка,LE-IP-YANINA,3416.93,OPEX_OTHER
EX-69d394f0dcbcac1a,2026-06,юридические услуги Общие,LE-IP-YANINA,76500.0,OPEX_OTHER
EX-cb6bb5f6fe878357,2026-06,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,56320.83,INTERNAL_TRANSFER_MEMO
EX-73aa7abc522fb96e,2026-06,Расходы по эквайрингу (Альфа),LE-IP-YANINA,7016.32,ACQUIRING_FEE
EX-d0bae85562dea4db,2026-06,Раева (Жуковский),LE-IP-YANINA,40656.0,COUNTERPARTY_MEMO
EX-3f11949c06176e19,2026-06,расходы по карте июнь 2026,LE-OOO-DEKOR,21115.0,CARD_EXPENSE
