material_id,name,article_hint,warehouse,qty,amount_rub,unit_cost_rub,snapshot_date,rank,share_pct,cum_share_pct,abc_class,so_t,method,warning
MAT-47d4b7cd65b1338a,"Шерсть, коричневый в полоску 8-009",8-009,Основной склад,4.9,9800.0,2000.0,2026-05-31,736,0.033,90.46,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4664c1fbb0df07cb,"Шерсть, серо-бежевый 8-042",8-042,Основной склад,4.9,9800.0,2000.0,2026-05-31,737,0.033,90.49,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e3430b77316f8935,"Шерсть пальтовая, серый в полоску 9-024",9-024,Основной склад,3.25,9750.0,3000.0,2026-05-31,738,0.033,90.52,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cb2dc898b2338b09,"Бархат стрейч, черный 6-030",6-030,Основной склад,19.0,9735.59,512.4,2026-05-31,739,0.033,90.55,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-01dc228edd6af3a1,"Сетка, трикотажная бежевая 22-021",22-021,Основной склад,8.8,9680.0,1100.0,2026-05-31,740,0.032,90.59,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-119399c14d94db02,"Тафта, морская волна 2-040",2-040,Основной склад,4.4,9680.0,2200.0,2026-05-31,741,0.032,90.62,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-980c7b36fab0902a,"Х/Б сиреневый атласный, 4-030",4-030,Основной склад,13.8,9660.0,700.0,2026-05-31,742,0.032,90.65,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-face7e0102990380,"Шерсть, черная рогожка пластик 8-032",8-032,Основной склад,4.8,9600.0,2000.0,2026-05-31,743,0.032,90.68,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c444dae5bfbbd705,Трикотаж масло крупные горохи 23-043,23-043,Основной склад,19.0,9500.0,500.0,2026-05-31,744,0.032,90.71,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-82c7bff8548db8d6,"Тафта, фиолетовый 2-019",2-019,Основной склад,4.3,9460.0,2200.0,2026-05-31,745,0.032,90.75,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2071de33078e06bd,"Чесуча, темно-фиолетовый 1-016",1-016,Основной склад,4.3,9460.0,2200.0,2026-05-31,746,0.032,90.78,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c2d7b2aceb3cfac5,Трикотаж зеленый джерси 23-042,23-042,Основной склад,10.5,9450.0,900.0,2026-05-31,747,0.032,90.81,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-764ae938aef66ee1,"Парча, зеленый 15-005",15-005,Основной склад,4.7,9400.0,2000.0,2026-05-31,748,0.032,90.84,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8d2d27e582817cfa,"Шелк, акварнель  17-006",17-006,Основной склад,4.7,9400.0,2000.0,2026-05-31,749,0.032,90.87,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8bd508cc0b97040c,"Шерсть, темно-серый 8-030",8-030,Основной склад,4.7,9400.0,2000.0,2026-05-31,750,0.032,90.9,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f7c2c16d747bb0a6,Шифон синий креповый 18-044,18-044,Основной склад,5.3,9328.0,1760.0,2026-05-31,751,0.031,90.94,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-df69ffcf7717bf52,"Шерсть, черный в синюю полоску 8-008",8-008,Основной склад,4.65,9300.0,2000.0,2026-05-31,752,0.031,90.97,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4a6a0015128b2d9a,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,Основной склад,3.0,9300.0,3100.0,2026-05-31,753,0.031,91.0,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-606cd508b3fe353f,"Шифон искусственный, фиолетовый, 18-И-005",,Основной склад,24.4,9272.0,380.0,2026-05-31,754,0.031,91.03,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ec6f79b75a14bb42,"Трикотаж, черный 23-022",23-022,Основной склад,14.2,9230.0,650.0,2026-05-31,755,0.031,91.06,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-055b9f8068cfdc17,"Батист белый, 4-027",4-027,Основной склад,20.5,9225.0,450.0,2026-05-31,756,0.031,91.09,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b3b4b457b5dd8ff7,"Дабл-креп, коралл 11-018",11-018,Основной склад,4.0,9200.0,2300.0,2026-05-31,757,0.031,91.12,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-05efa409ffcd7c7e,"Шерсть, темно-синий 8-050",8-050,Основной склад,4.6,9200.0,2000.0,2026-05-31,758,0.031,91.15,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-daf46f2b8f5a9e4f,"Сетка, розовый 22-030",22-030,Основной склад,30.5,9150.0,300.0,2026-05-31,759,0.031,91.18,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-07ecd06382b8eea1,Синтетическая ткань белый-атлас  20-031,20-031,Основной склад,14.0,9100.0,650.0,2026-05-31,760,0.03,91.21,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0c559991ffbd0bb6,"Тафта, морская волна 2-022",2-022,Основной склад,4.1,9020.0,2200.0,2026-05-31,761,0.03,91.24,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7406b5d822900aea,Синтетическая ткань белый эко-шелк 20-015,20-015,Основной склад,31.5,9008.64,285.99,2026-05-31,762,0.03,91.27,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7deef3ea0d2efc75,Вечерняя ткань белый шифон с пайетками камушки 12-019,12-019,Основной склад,3.0,9000.0,3000.0,2026-05-31,763,0.03,91.3,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-263b39baba4ea910,"Шерсть пальтовая, серый 9-О-005",,Основной склад,3.0,9000.0,3000.0,2026-05-31,764,0.03,91.33,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d2b5644d508c7bc9,"Шерсть пальтовая, темно-синий 9-021",9-021,Основной склад,3.0,9000.0,3000.0,2026-05-31,765,0.03,91.36,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-57a6bbbd5c9662bb,"Шерсть, в клетку 8-004",8-004,Основной склад,4.5,9000.0,2000.0,2026-05-31,766,0.03,91.39,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e5e2db228a084af3,"Шерсть, черно-белый леопард 8-043",8-043,Основной склад,4.5,9000.0,2000.0,2026-05-31,767,0.03,91.42,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c5b3194f4c054047,"Шифон желтый, принт зеленый 19-025",19-025,Основной склад,4.5,9000.0,2000.0,2026-05-31,768,0.03,91.45,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1c08da40c17f5cfb,Шифон зеленый 18-024,18-024,Основной склад,10.0,9000.0,900.0,2026-05-31,769,0.03,91.49,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a5c1bdb8964c910d,"Кружево, голубой 13-069",13-069,Основной склад,2.8,8960.0,3200.0,2026-05-31,770,0.03,91.52,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f4a34692c8c67043,"Креп синтетический, зеленый 10А-006",,Основной склад,17.9,8950.0,500.0,2026-05-31,771,0.03,91.55,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3011adcf4bb6d6f1,"Шелк, зеленый 16-035",16-035,Основной склад,5.95,8879.21,1492.3,2026-05-31,772,0.03,91.57,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f95735259870afcf,Х/Б бабочки на голубом 4П-024,,Основной склад,12.6,8820.0,700.0,2026-05-31,773,0.03,91.6,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-def7d2935fb2ef16,Вечерняя ткань на белой сетки золотая вышивка канителью 12-014,12-014,Основной склад,4.0,8800.0,2200.0,2026-05-31,774,0.029,91.63,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-50f67d0bcea1213a,"Шерсть плотная, коричневая 8-017",8-017,Основной склад,4.4,8800.0,2000.0,2026-05-31,775,0.029,91.66,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a6c2dad6e9677f1b,"Шерсть тонкая, темно-серый 8-064",8-064,Основной склад,4.4,8800.0,2000.0,2026-05-31,776,0.029,91.69,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2f5895aba316019b,"Вечерняя ткань, черные пайетки 12-018",12-018,Основной склад,10.3,8755.0,850.0,2026-05-31,777,0.029,91.72,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-669c6422c4e25a20,Синтетическая ткань жемчужный эко-шелк 20-026,20-026,Основной склад,17.5,8750.0,500.0,2026-05-31,778,0.029,91.75,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bffdda497c25ad2b,Синтетическая ткань черно-белый леопард 20-001,20-001,Основной склад,12.5,8750.0,700.0,2026-05-31,779,0.029,91.78,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-044785494219a9e5,"Шелк, бежевый в горох 17-007",17-007,Основной склад,8.75,8750.0,1000.0,2026-05-31,780,0.029,91.81,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-942297bf617dcbbd,"Органза, черный, принт полоски 21-010",21-010,Основной склад,3.5,8750.0,2500.0,2026-05-31,781,0.029,91.84,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4e7676ffbbf5d2f7,"Кружево, черный 13-037",13-037,Основной склад,8.7,8700.0,1000.0,2026-05-31,782,0.029,91.87,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d7a3fcd3a86a65eb,Трикотаж масло пшенка 23-044,23-044,Основной склад,17.4,8700.0,500.0,2026-05-31,783,0.029,91.9,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-08ec29b7f2569621,Х/Б Хлопок микс средний красный 4А-067,,Основной склад,6.0,8700.0,1450.0,2026-05-31,784,0.029,91.93,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c033928f170b4501,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,Основной склад,3.0,8700.0,2900.0,2026-05-31,785,0.029,91.96,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-06e38491a6b63f93,Вечерняя ткань белые бусины на белой сетке 12-062,12-062,Основной склад,21.7,8680.0,400.0,2026-05-31,786,0.029,91.99,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-dfe42302afdea8a9,Синтетическая ткань фуксия эко-шелк 20-020,20-020,Основной склад,17.3,8650.0,500.0,2026-05-31,787,0.029,92.01,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9024932e0f8bf366,Шифон черный 18-039,18-039,Основной склад,7.3,8604.99,1178.77,2026-05-31,788,0.029,92.04,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-daea23aae808f68a,"Шерсть тонкая, серый 8-065",8-065,Основной склад,4.3,8600.0,2000.0,2026-05-31,789,0.029,92.07,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7406b5d822900aea,Синтетическая ткань белый эко-шелк 20-015,20-015,Основной склад,30.0,8579.66,285.99,2026-05-31,790,0.029,92.1,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-85342e03ecd70b0f,"Бархат шелк, черный 6-046",6-046,Основной склад,4.5,8550.0,1900.0,2026-05-31,791,0.029,92.13,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9020bc8d7a612510,"Кружево, зеленый 13-030",13-030,Основной склад,8.5,8500.0,1000.0,2026-05-31,792,0.028,92.16,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cb2f24dc8bb94cdb,"Кружево, синий 13-049",13-049,Основной склад,2.4,8448.0,3520.0,2026-05-31,793,0.028,92.19,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fcd99c04bd981dcd,"Вечерняя ткань, трикотаж с люрексом черный 12-066",12-066,Основной склад,10.5,8400.0,800.0,2026-05-31,794,0.028,92.21,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-16e1d96752cbd1cf,"Креп синтетический, черный 10А-001",,Основной склад,22.7,8392.32,369.71,2026-05-31,795,0.028,92.24,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ab5371485366563c,"Шелк синий, принт микс крупный 17A-027",,Основной склад,2.7,8370.0,3100.0,2026-05-31,796,0.028,92.27,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bb5ef6a1099e4b0a,"Синтетическая ткань, черный армани 20-016",20-016,Основной склад,28.3,8369.94,295.76,2026-05-31,797,0.028,92.3,B,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
