sku_row_id,name,article,article_norm,code_1c,unit,composition,source_file,source_file_id,so_t
SKU-949,"Брюки женские, черные, из шелкового бархата, с отделкой белым кантом",0-2419A,0-2419A,00-00001290,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-950,"Блуза женская, синяя, из шелкового бархата, с вышивкой ""Снегири и YC"" и отделкой белым кантом",0-2420,0-2420,00-00000985,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-951,"Жакет женский, черный, из шелкового бархата, с вышивкой ""Птицы"" на карманах",0-2420A,0-2420A,00-00001291,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-952,"Платье женское, розовое, из шелкового бархата, с воротником и манжетами из пайеток",0-2421,0-2421,00-00000989,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-953,"Шорты женские, черные, из стрейч бархата, с вышивкой ""Yanina""",0-2431A,0-2431A,00-00000323,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-954,"Шорты женские, черные, из футера",0-2431B,0-2431B,00-00001136,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-955,"Шорты женские, розовые с принтом ""цветы, грибы"", из хлопка",0-2431B/1,0-2431B/1,00-00001444,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-956,"Шорты женские, белые с принтом ""цветы, грибы"", из хлопка",0-2431B/2,0-2431B/2,00-00001080,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-957,"Шорты женские, черные с принтом ""цветы, грибы"", из хлопка",0-2431B/4,0-2431B/4,00-00001079,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-958,"Шорты женские, розовые, из футера",0-2431С,0-2431С,00-00001630,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-959,"Платье женское, зеленое, из шифона, с расшивкой бисером, корсетное",0-2436A,0-2436A,00-00000973,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-960,"Платье вечернее женское, серебряное, из пайеточной ткани, с расшивкой пайетками по горловине",0-2437,0-2437,00-00000974,шт,"100% полиэстер, подкладка: 100% шелк",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-961,"Жакет женский, черный, из джерси, приталенный, застежка молния",0-2454,0-2454,00-00001137,шт,100% вискоза,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-962,"Юбка женская, черная, из фатина, с вышивкой ""Дерево, птицы, Yanina""",0-2455,0-2455,00-00001098,шт,"100% полиэстер, подкладка: 100% шелк",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-963,"Юбка женская, черная, из фатина, с декором принт ""дерево, птицы, Yanina""",0-2455А,0-2455А,00-00001198,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-964,"Платье женское, черное, из крепа, короткое, с вышивкой ""Дерево, птица, Yanina""",0-2456А,0-2456А,00-00001162,шт,100% шерсть,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-965,"Платье женское, черное, из крепа, с вышивкой ""Дерево, птица, Yanina""",0-2457,0-2457,00-00001152,шт,100% шерсть,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-966,"Платье женское, черное, из шерстяного крепа, с вышивкой ""Дерево, птица, Yanina""",0-2457A,0-2457A,00-00001138,шт,100% шерсть,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-967,"Блуза-боди женская, черная, из стрейч бархата, с белым воротником",0-2458,0-2458,00-00001139,шт,97% Полиэстер 3% Эластан,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-968,"Юбка женская, белая, из фатина, с вышивкой ""Птицы, Yanina""",0-2459,0-2459,00-00001140,шт,"100% полиэстер, подкладка: 100% шелк",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-969,"Юбка женская, белая, из фатина, с декором принт ""птицы""",0-2459А,0-2459А,00-00001199,шт,"100% полиэстер, подкладка: 100% шелк",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-970,"Жакет женский, черный, из стрейч бархата, с вышивкой ""Птицы""",0-2460,0-2460,00-00001118,шт,97% Полиэстер 3% Эластан,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-971,"Блуза женская, розовая, из батиста, декорирована расшивкой кристаллами по воротнику",0-2460A,0-2460A,00-00001443,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-972,"Блуза женская, белая, из батиста, декорирована расшивкой кристаллами по воротнику",0-2460A/1,0-2460A/1,00-00001092,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-973,"Блуза женская, черная, из батиста, декорирована расшивкой кристаллами по воротнику",0-2460A/3,0-2460A/3,00-00001091,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-974,"Платье женское, черное, из искусственного шелка, с вышивкой ""Дерево, птица"", с рукавом ""фонарик""",0-2461,0-2461,00-00001166,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-975,"Жакет женский, черный, из стрейч бархата, с вышивкой ""Птицы"" и белым кантом",0-2462,0-2462,00-00001142,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
