lineage_id,link_config_id,edge_id,domain,from_file,from_source_file_ids,target_token,from_field_candidates,to_file,to_source_file_ids,to_field_candidates,availability,current_status,current_join,target_join,missing_for_execution,transformation_rule,owner_role,integration_test_id,approval_status
LIN-0355,LCFG-105,TAX-EDGE-105,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,status_date,,Сведения о наличии отрицательного сальдо ЕНС.pdf,FILE-080,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-105,Draft
LIN-0356,LCFG-106,TAX-EDGE-106,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,bank_payment_id,,Справка о расчетах по взносам на несч.сл на 25.06.2026.pdf,FILE-089,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-106,Draft
LIN-0357,LCFG-106,TAX-EDGE-106,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,ens_allocation_id,,Справка о расчетах по взносам на несч.сл на 25.06.2026.pdf,FILE-089,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-106,Draft
LIN-0358,LCFG-106,TAX-EDGE-106,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,status_date,,Справка о расчетах по взносам на несч.сл на 25.06.2026.pdf,FILE-089,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-106,Draft
LIN-0359,LCFG-107,TAX-EDGE-107,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,bank_payment_id,,Справка об исполнении обязанности по налогам.pdf,FILE-090,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-107,Draft
LIN-0360,LCFG-107,TAX-EDGE-107,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,ens_allocation_id,,Справка об исполнении обязанности по налогам.pdf,FILE-090,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-107,Draft
LIN-0361,LCFG-107,TAX-EDGE-107,Налоги/ФОТ,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,status_date,,Справка об исполнении обязанности по налогам.pdf,FILE-090,,Neither side,Частично,entity only,bank_payment_id → ens_allocation_id → status_date,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-107,Draft
LIN-0362,LCFG-108,TAX-EDGE-108,Налоги/ФОТ,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,bank_payment_id,,ДДС 2024.xlsx,FILE-017,FLD-0347 Расходы бизнеса!Сумма по полю в евро / Названия строк score=70 | FLD-0360 сводная бизнес по статьям!Сумма по полю в евро / Названия строк score=70,To only,Частично,date + amount + account + description,bank_payment_id,source field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-108,Draft
LIN-0363,LCFG-109,TAX-EDGE-109,Налоги/ФОТ,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,bank_payment_id,,ДДС 2025.xlsx,FILE-018,FLD-0448 data B!сумма руб. score=70 | FLD-0451 data B!курс евро score=70,To only,Частично,date + amount + account + description,bank_payment_id,source field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-109,Draft
LIN-0364,LCFG-110,TAX-EDGE-110,Налоги/ФОТ,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,bank_payment_id,,ДДС 2026.xlxs.xlsx,FILE-019,FLD-0583 data B!сумма руб. score=70 | FLD-0586 data B!курс евро score=70,To only,Частично,date + amount + account + description,bank_payment_id,source field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-110,Draft
LIN-0365,LCFG-111,TAX-EDGE-111,Налоги/ФОТ,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,employer_id,,6-НДФЛ за 1 квартал 2026 — отсутствует,,,Neither side,Отсутствует/не доказано,entity + quarter,employer_id + reporting_period,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-111,Draft
LIN-0366,LCFG-111,TAX-EDGE-111,Налоги/ФОТ,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,reporting_period,,6-НДФЛ за 1 квартал 2026 — отсутствует,,,Neither side,Отсутствует/не доказано,entity + quarter,employer_id + reporting_period,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Бухгалтерия,IT-111,Draft
LIN-0367,LCFG-112,PROD-EDGE-001,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,sales_line_article,,MASTER_SKU,,,Neither side,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-112,Draft
LIN-0368,LCFG-112,PROD-EDGE-001,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,sku_alias,FLD-2383 Лист1!Артикул score=85 | FLD-2385 Лист1!ЦветРазмер score=85,MASTER_SKU,,,From only,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-112,Draft
LIN-0369,LCFG-112,PROD-EDGE-001,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,canonical_sku,FLD-2385 Лист1!ЦветРазмер score=85 | FLD-2383 Лист1!Артикул score=70,MASTER_SKU,,,From only,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-112,Draft
LIN-0370,LCFG-113,PROD-EDGE-002,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,canonical_sku,FLD-2385 Лист1!ЦветРазмер score=85 | FLD-2383 Лист1!Артикул score=70,COST_FILES,,,From only,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-113,Draft
LIN-0371,LCFG-113,PROD-EDGE-002,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,sale_date,,COST_FILES,,,Neither side,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-113,Draft
LIN-0372,LCFG-113,PROD-EDGE-002,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,approved_cost_version,,COST_FILES,,,Neither side,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-113,Draft
LIN-0373,LCFG-114,PROD-EDGE-003,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,canonical_sku,FLD-2385 Лист1!ЦветРазмер score=85 | FLD-2383 Лист1!Артикул score=70,COLLECTION_FILES,,,From only,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-114,Draft
LIN-0374,LCFG-114,PROD-EDGE-003,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,model_id,FLD-2383 Лист1!Артикул score=70,COLLECTION_FILES,,,From only,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-114,Draft
LIN-0375,LCFG-114,PROD-EDGE-003,Продукт/операции,Продажи ЦУМ 2024.xlsx,FILE-057,collection_id,,COLLECTION_FILES,,,Neither side,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-114,Draft
LIN-0376,LCFG-115,PROD-EDGE-004,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,sales_line_article,,MASTER_SKU,,,Neither side,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-115,Draft
LIN-0377,LCFG-115,PROD-EDGE-004,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,sku_alias,FLD-2394 Лист1!Артикул score=85 | FLD-2396 Лист1!ЦветРазмер score=85,MASTER_SKU,,,From only,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-115,Draft
LIN-0378,LCFG-115,PROD-EDGE-004,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,canonical_sku,FLD-2396 Лист1!ЦветРазмер score=85 | FLD-2394 Лист1!Артикул score=70,MASTER_SKU,,,From only,Подтверждено,нормализованный артикул,sales_line.article → sku_alias → canonical_sku,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Коммерция,IT-115,Draft
LIN-0379,LCFG-116,PROD-EDGE-005,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,canonical_sku,FLD-2396 Лист1!ЦветРазмер score=85 | FLD-2394 Лист1!Артикул score=70,COST_FILES,,,From only,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-116,Draft
LIN-0380,LCFG-116,PROD-EDGE-005,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,sale_date,,COST_FILES,,,Neither side,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-116,Draft
LIN-0381,LCFG-116,PROD-EDGE-005,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,approved_cost_version,,COST_FILES,,,Neither side,Частично,точное совпадение артикула,canonical_sku + sale_date → approved cost_version,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы + производство,IT-116,Draft
LIN-0382,LCFG-117,PROD-EDGE-006,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,canonical_sku,FLD-2396 Лист1!ЦветРазмер score=85 | FLD-2394 Лист1!Артикул score=70,COLLECTION_FILES,,,From only,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-117,Draft
LIN-0383,LCFG-117,PROD-EDGE-006,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,model_id,FLD-2394 Лист1!Артикул score=70,COLLECTION_FILES,,,From only,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-117,Draft
LIN-0384,LCFG-117,PROD-EDGE-006,Продукт/операции,Продажи ЦУМ 2025.xlsx,FILE-058,collection_id,,COLLECTION_FILES,,,Neither side,Частично,точное/кандидатное совпадение кода,canonical_sku → model_id → collection_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Продуктовый блок,IT-117,Draft
