cost_version_id,canonical_sku,article_raw,name,unit_cost_rub,completeness,source_file_id,channel_hint,owner_file,unit_cost_source
CV-H5-e754e7ac41a87ccd,0-1464,0-1464,Мягкая маска из хлопка цвета электрик Girls,2300.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-adb3fe8a5e9c1ea9,0-1486,0-1486,"Шорты женские, зеленые, из футера",10788.44,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7d32c3a73ac14a0c,0-1487,0-1487,"Юбка женская, черная, из пайеточной ткани, с декором ""Ласточки""",9274.57,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ebc96f23f12c625e,0-1487A,0-1487А,"Юбка женская, темно-серая, из пайеточной ткани",8076.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-46cd8c78bafb46b1,0-1491,0-1491,"Платье женское, зеленое, из шифона, расшитым бисером",19260.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-85d53aa1e7b2fc7d,0-1492,0-1492,"Платье женское, серое, из кружевной ткани, с контрастной расшивкой по лифу",9700.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4d1407938be10dd2,0-1494,0-1494,"Брошь из пайеток с добавлением бусин и страз, черная с белым Basic",3050.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7680d672c61c961b,0-1495,0-1495,"Брошь из пайеток с добавлением бусин и страз, белая с черным Basic",3050.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-6cab6ede5963162a,0-1500,0-1500,"Свитшот женский, белый, из футера, с черным лого YANINA",4200.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-8a29d037c08e4a0a,0-1514,0-1514,"Юбка женская, белая, из фатина, с вышивкой ""Yanina, love, joy""",5110.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-69bf6d8c80ee8f97,0-1519,0-1519,"Блуза женская, серая, из трикотажа, приталенного силуэта с логотипом YANINA",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-37685a86cadb8cfc,0-1529,0-1529,"Юбка женская, белая, из фатина, с принтом ""горошек""",9815.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-02579f29c1bbb69b,0-1537A,0-1537А,"Платье женское, серое, из ткани клоке, с декором ""Морские звезды""",11132.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-cbd58d73b3678029,0-1569,0-1569,"Платье женское, розовое, из пайеточной ткани, декорировано боа страуса",29490.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-005fb82c856481c0,0-1584A,0-1584А,"Пальто женское, черное, из пайеточной ткани, декорировано черно-белой расшитой т",15184.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-dccb08b3d7937c51,0-1585,0-1585,"Платье женское, черное. из пайеточной ткани, приталенного силуэта",6700.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-20ea34ad821f02ae,0-1622B,0-1622В,"Юбка женская, синяя в горох, из трикотажа",6438.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-446e6e8907ab62c7,0-1666,0-1666,"Платье женское, черное, из пайеточной ткани, короткое, приталенное",14600.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-132b83a90a7c2b18,0-1672,0-1672,"Платье женское, черное, из эко-кожи, приталенное",4896.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-2bf0e2509a26fe76,0-1682,0-1682,"Туфли женские, черные, из бархата, с серебряной расшивкой",9500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-251c46299f1a29dd,0-1684,0-1684,"Туфли женские, красные, из бархата, с серебряной расшивкой",7500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-7dd6fc32f817c11f,0-1689,0-1689,"Балетки женские, серые, из бархата, декорированы серебрянной расшивкой",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-ef8dee571d958905,0-1690,0-1690,"Туфли женские, зеленые, из бархата, без каблука, с расшивкой Y",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-4b37fb5bee10af85,0-1691,0-1691,"Туфли женские, синие, из бархата, без каблука, с расшивкой Y",7500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-55dbcf823f3e2510,0-1693,0-1693,"Туфли женские, серебряные, из бархата, без каблука, с расшивкой Y",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-5f5d2b45a1cc4757,0-1695,0-1695,"Туфли женские, черные, из бархата, без каблука, с расшивкой Y",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-f83438d4bdae15b3,0-1696,0-1696,"Туфли женские, серые, из кожи, без каблука, с вышивкой YC",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
