warehouse,name,article_hint,docs_n,docs_in_n,docs_out_n,first_move_date,last_move_date,last_in_date,last_out_date,days_since_last_move,aging_band,last_doc,inv_match,inv_qty,inv_amount_rub,inv_abc_band,inv_as_of,risk_flag,move_end_leaf_ambiguous,as_of_analysis,do_not_auto_accept,so_t
Основной склад,"Шерсть, серый в полоску 8-O-004",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.0,4000.0,C,2026-05-31,DEAD_STOCK,4000.0,2026-07-29,YES,N
Основной склад,"Шерсть, серый в полоску с золотым люрексом 8-014",8-014,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,5.76,11520.0,B,2026-05-31,DEAD_STOCK,11520.0,2026-07-29,YES,N
Основной склад,"Шерсть, синий 8-O-003",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.0,4000.0,C,2026-05-31,DEAD_STOCK,4000.0,2026-07-29,YES,N
Основной склад,"Шерсть, синяя рогожка 8-034",8-034,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,14.1,28200.0,A,2026-05-31,DEAD_STOCK,28200.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-серый 8-030",8-030,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,4.7,9400.0,B,2026-05-31,DEAD_STOCK,9400.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий 8-046",8-046,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,3.6,7200.0,B,2026-05-31,DEAD_STOCK,7200.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий 8-049",8-049,3,1,2,2024-10-31,2025-09-12,2024-10-31,2025-09-12,320,181_365_COOL,Перемещение запасов 287 от 12.09.2025,WH_ART,11.3,22600.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий 8-050",8-050,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,4.6,9200.0,B,2026-05-31,DEAD_STOCK,9200.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий 8-O-005",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,1.0,2000.0,C,2026-05-31,DEAD_STOCK,2000.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий 8-O-013",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.0,4000.0,C,2026-05-31,DEAD_STOCK,4000.0,2026-07-29,YES,N
Основной склад,"Шерсть, темно-синий в полоску 8-O-014",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,3.6,7200.0,B,2026-05-31,DEAD_STOCK,7200.0,2026-07-29,YES,N
Основной склад,"Шерсть, фиолетовый 8-O-010",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.0,4000.0,C,2026-05-31,DEAD_STOCK,4000.0,2026-07-29,YES,N
Основной склад,"Шерсть, хаки 8-039",8-039,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,6.8,13600.0,B,2026-05-31,DEAD_STOCK,13600.0,2026-07-29,YES,N
Основной склад,"Шерсть, хаки в полоску 8-011",8-011,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,12.0,24000.0,A,2026-05-31,DEAD_STOCK,24000.0,2026-07-29,YES,N
Основной склад,"Шерсть, черная 8-063",8-063,3,1,2,2024-10-31,2025-05-29,2024-10-31,2025-05-29,426,365PLUS_STALE,Перемещение запасов 143 от 29.05.2025,NO_INV,0,0,,,CLEARED_OLD,,2026-07-29,YES,N
Основной склад,"Шерсть, черная рогожка 8-033",8-033,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,14.0,28000.0,A,2026-05-31,DEAD_STOCK,28000.0,2026-07-29,YES,N
Основной склад,"Шерсть, черная рогожка пластик 8-032",8-032,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,4.8,9600.0,B,2026-05-31,DEAD_STOCK,9600.0,2026-07-29,YES,N
Основной склад,"Шерсть, черно-белая елочка 8-071",8-071,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,7.6,15200.0,B,2026-05-31,DEAD_STOCK,15200.0,2026-07-29,YES,N
Основной склад,"Шерсть, черно-белый леопард 8-043",8-043,2,1,1,2024-10-31,2025-09-04,2024-10-31,2025-09-04,328,181_365_COOL,Перемещение запасов 270 от 04.09.2025,WH_ART,4.5,9000.0,B,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Основной склад,"Шерсть, черный 8-047",8-047,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,6.7,13400.0,B,2026-05-31,DEAD_STOCK,13400.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный 8-073",8-073,2,1,1,2024-10-31,2025-10-30,2024-10-31,2025-10-30,272,181_365_COOL,Перемещение запасов 372 от 30.10.2025,WH_ART,10.9,18530.0,A,2026-05-31,AGING_WATCH,12070.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный 8-075",8-075,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,7.15,17875.0,A,2026-05-31,DEAD_STOCK,17875.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный 8-O-001",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.9,3190.0,C,2026-05-31,DEAD_STOCK,3190.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный в крапинку 8-O-015",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,2.6,3900.0,C,2026-05-31,DEAD_STOCK,3900.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный в полоску 8-O-012",,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_NAME,3.0,6000.0,C,2026-05-31,DEAD_STOCK,6000.0,2026-07-29,YES,N
Основной склад,"Шерсть, черный в синюю полоску 8-008",8-008,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 15 от 31.10.2024,WH_ART,4.65,9300.0,B,2026-05-31,DEAD_STOCK,9300.0,2026-07-29,YES,N
Основной склад,"Шифон ,принт зебра коричневая 19-019",19-019,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,5.75,11500.0,B,2026-05-31,DEAD_STOCK,11500.0,2026-07-29,YES,N
Основной склад,Шифон авторский гдевочки синий 19A-020,,5,2,3,2024-10-31,2026-04-20,2026-04-02,2026-04-20,100,91_180_WARM,Списание запасов 52 от 20.04.2026,WH_NAME,56.0,140000.0,A,2026-05-31,OK_ACTIVE,113625.0,2026-07-29,YES,N
Основной склад,Шифон авторский гортензия 19A-018,,6,2,4,2024-10-31,2026-04-21,2026-04-21,2026-02-19,99,91_180_WARM,Перемещение запасов 156 от 21.04.2026,WH_NAME,41.0,96965.0,A,2026-05-31,OK_ACTIVE,47300.0,2026-07-29,YES,N
Основной склад,Шифон авторский гортензия 19A-021,,3,1,2,2026-05-04,2026-06-30,2026-05-04,2026-06-30,29,0_90_HOT,Перемещение запасов 287 от 30.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,26469.26,2026-07-29,YES,N
Основной склад,Шифон авторский мелкие цветы 19A-019,,2,1,1,2024-10-31,2025-05-27,2024-10-31,2025-05-27,428,365PLUS_STALE,Перемещение запасов 138 от 27.05.2025,WH_NAME,50.3,118959.5,A,2026-05-31,DEAD_STOCK,118959.5,2026-07-29,YES,N
Основной склад,Шифон баклажановый 18-004,18-004,2,1,1,2024-10-31,2026-05-21,2024-10-31,2026-05-21,69,0_90_HOT,Перемещение запасов 217 от 21.05.2026,WH_ART,17.7,23010.0,A,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,"Шифон баклажановый, принт желтый горох 19-028",19-028,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,20.8,41600.0,A,2026-05-31,DEAD_STOCK,41600.0,2026-07-29,YES,N
Основной склад,Шифон бежевый 18-016,18-016,3,2,1,2024-10-31,2026-06-09,2026-06-09,2025-10-07,50,0_90_HOT,Приходная накладная 87 от 09.06.2026,WH_ART,55.0,49500.0,A,2026-05-31,OK_ACTIVE,69550.0,2026-07-29,YES,N
Основной склад,Шифон бежевый креповый 18-012,18-012,3,1,2,2024-10-31,2026-05-20,2024-10-31,2026-05-20,70,0_90_HOT,Перемещение запасов 213 от 20.05.2026,WH_ART,6.0,10560.0,B,2026-05-31,OK_ACTIVE,6688.0,2026-07-29,YES,N
Основной склад,"Шифон бежевый, принт горох 19A-013",,2,1,1,2024-10-31,2026-04-28,2024-10-31,2026-04-28,92,91_180_WARM,Перемещение запасов 167 от 28.04.2026,WH_NAME,24.55,56465.0,A,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,Шифон белый 18-015,18-015,37,7,30,2024-10-31,2026-06-04,2026-05-15,2026-06-04,55,0_90_HOT,Перемещение запасов 248 от 04.06.2026,WH_ART,41.9,48851.2,A,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,"Шифон белый жатый, принт листья 19-005",19-005,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,7.0,17500.0,B,2026-05-31,DEAD_STOCK,17500.0,2026-07-29,YES,N
Основной склад,"Шифон белый, принт гжель 19-026",19-026,3,1,2,2024-10-31,2025-04-22,2024-10-31,2025-04-22,463,365PLUS_STALE,Перемещение запасов 90 от 22.04.2025,WH_ART,6.3,12600.0,B,2026-05-31,DEAD_STOCK,12600.0,2026-07-29,YES,N
Основной склад,"Шифон белый, принт гжель купоны 19A-011",,3,1,2,2024-10-31,2025-04-28,2024-10-31,2025-04-28,457,365PLUS_STALE,Перемещение запасов 98 от 28.04.2025,WH_NAME,11.05,25415.0,A,2026-05-31,DEAD_STOCK,25415.0,2026-07-29,YES,N
Основной склад,"Шифон белый, принт горох 19-003",19-003,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,7.6,15200.0,B,2026-05-31,DEAD_STOCK,15200.0,2026-07-29,YES,N
Основной склад,"Шифон белый, принт горох 19A-012",,4,2,2,2024-10-31,2025-04-23,2025-04-22,2025-04-23,462,365PLUS_STALE,Перемещение запасов 96 от 23.04.2025,NO_INV,0,0,,,CLEARED_OLD,,2026-07-29,YES,N
Основной склад,"Шифон белый, принт крупный микс 19A-003",,9,3,6,2024-10-31,2026-05-18,2026-05-18,2025-12-24,72,0_90_HOT,Перемещение запасов 203 от 18.05.2026,WH_NAME,8.6,19780.0,A,2026-05-31,OK_ACTIVE,57100.6,2026-07-29,YES,N
Основной склад,"Шифон белый, принт полоска 19-007",19-007,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,16.1,32200.0,A,2026-05-31,DEAD_STOCK,32200.0,2026-07-29,YES,N
Основной склад,Шифон бирюзовый 18-018,18-018,4,1,3,2024-10-31,2026-04-03,2024-10-31,2026-04-03,117,91_180_WARM,Перемещение запасов 128 от 03.04.2026,WH_ART,23.4,21060.0,A,2026-05-31,OK_ACTIVE,8685.0,2026-07-29,YES,N
Основной склад,Шифон бирюзовый креповый 18-009,18-009,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 8 от 31.10.2024,WH_ART,4.0,7040.0,B,2026-05-31,DEAD_STOCK,7040.0,2026-07-29,YES,N
Основной склад,"Шифон бирюзовый, принт крупный микс 19A-006",,6,3,3,2024-10-31,2026-05-18,2026-05-18,2025-12-31,72,0_90_HOT,Перемещение запасов 203 от 18.05.2026,WH_NAME,29.5,67850.0,A,2026-05-31,OK_ACTIVE,72860.82,2026-07-29,YES,N
Основной склад,Шифон бледно-розовый 18-001,18-001,4,2,2,2024-10-31,2026-05-21,2026-02-25,2026-05-21,69,0_90_HOT,Перемещение запасов 214 от 21.05.2026,WH_ART,9.0,11700.0,B,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,Шифон голубой 18-017,18-017,11,2,9,2024-10-31,2026-06-30,2025-07-31,2026-06-30,29,0_90_HOT,Перемещение запасов 298 от 30.06.2026,WH_ART,20.1,18090.0,A,2026-05-31,OK_ACTIVE,1030.26,2026-07-29,YES,N
Основной склад,Шифон голубой 18-055,18-055,4,2,2,2026-04-02,2026-06-30,2026-06-30,2026-04-30,29,0_90_HOT,Перемещение запасов 294 от 30.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,20600.0,2026-07-29,YES,N
Основной склад,Шифон голубой креповый 18-010,18-010,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 8 от 31.10.2024,WH_ART,13.8,24288.0,A,2026-05-31,DEAD_STOCK,24288.0,2026-07-29,YES,N
Основной склад,"Шифон голубой, принт крупный микс 19A-005",,3,1,2,2024-10-31,2025-02-25,2024-10-31,2025-02-25,519,365PLUS_STALE,Перемещение запасов 10 от 25.02.2025,WH_NAME,21.4,49220.0,A,2026-05-31,DEAD_STOCK,49220.0,2026-07-29,YES,N
Основной склад,"Шифон голубой, принт темно-синий горох 19-027",19-027,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,16.4,32800.0,A,2026-05-31,DEAD_STOCK,32800.0,2026-07-29,YES,N
Основной склад,"Шифон голубой, принт тюльпаны 19-009",19-009,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,4.0,8000.0,B,2026-05-31,DEAD_STOCK,8000.0,2026-07-29,YES,N
Основной склад,Шифон желтый 18-006,18-006,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 8 от 31.10.2024,WH_ART,21.0,18900.0,A,2026-05-31,DEAD_STOCK,18900.0,2026-07-29,YES,N
Основной склад,Шифон желтый 18-008,18-008,3,1,2,2024-10-31,2025-06-26,2024-10-31,2025-06-26,398,365PLUS_STALE,Перемещение запасов 180 от 26.06.2025,WH_ART,41.5,37350.0,A,2026-05-31,DEAD_STOCK,28350.0,2026-07-29,YES,N
Основной склад,"Шифон желтый, принт зеленый 19-025",19-025,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 9 от 31.10.2024,WH_ART,4.5,9000.0,B,2026-05-31,DEAD_STOCK,9000.0,2026-07-29,YES,N
Основной склад,"Шифон желтый, принт крупный микс 19A-004",,3,1,2,2024-10-31,2025-09-30,2024-10-31,2025-09-30,302,181_365_COOL,Перемещение запасов 313 от 30.09.2025,WH_NAME,30.0,69000.0,A,2026-05-31,AGING_WATCH,59800.0,2026-07-29,YES,N
Основной склад,Шифон зеленый 18-024,18-024,7,2,5,2024-10-31,2026-06-02,2026-06-02,2026-02-11,57,0_90_HOT,Перемещение запасов 241 от 02.06.2026,WH_ART,132.1,118890.0,A,2026-05-31,OK_ACTIVE,107010.0,2026-07-29,YES,N
Основной склад,Шифон зеленый креповый 18-011,18-011,1,1,0,2024-10-31,2024-10-31,2024-10-31,,636,365PLUS_STALE,Оприходование запасов 8 от 31.10.2024,WH_ART,42.9,75504.0,A,2026-05-31,DEAD_STOCK,75504.0,2026-07-29,YES,N
Основной склад,"Шифон зеленый, принт крупный микс 19A-010",,4,1,3,2024-10-31,2025-06-11,2024-10-31,2025-06-11,413,365PLUS_STALE,Перемещение запасов 163 от 11.06.2025,WH_NAME,14.1,32430.0,A,2026-05-31,DEAD_STOCK,31280.0,2026-07-29,YES,N
Основной склад,"Шифон искусственный, бежевый 18-И-009",,2,1,1,2025-12-02,2025-12-02,2025-12-02,2025-12-02,239,181_365_COOL,Перемещение запасов 418 от 02.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Основной склад,"Шифон искусственный, бежевый, 18-И-001",,19,5,13,2025-02-27,2026-05-13,2026-04-09,2026-05-13,77,0_90_HOT,Перемещение запасов 197 от 13.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,2614.29,2026-07-29,YES,N
Основной склад,"Шифон искусственный, белый 18-И-010",,6,2,4,2026-01-12,2026-04-10,2026-04-09,2026-04-10,110,91_180_WARM,Перемещение запасов 143 от 10.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,"Шифон искусственный, белый креповый 18-И-013",,2,1,1,2026-06-16,2026-06-16,2026-06-16,2026-06-16,43,0_90_HOT,Перемещение запасов 266 от 16.06.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Основной склад,"Шифон искусственный, гортензия, 18-И-003",,1,1,0,2025-03-20,2025-03-20,2025-03-20,,496,365PLUS_STALE,Оприходование запасов 7 от 20.03.2025,WH_NAME,46.8,23400.0,A,2026-05-31,DEAD_STOCK,23400.0,2026-07-29,YES,N
Основной склад,"Шифон искусственный, желтый 18-И-007",,1,1,0,2025-03-20,2025-03-20,2025-03-20,,496,365PLUS_STALE,Оприходование запасов 7 от 20.03.2025,WH_NAME,5.0,1900.0,C,2026-05-31,DEAD_STOCK,1900.0,2026-07-29,YES,N
Основной склад,"Шифон искусственный, красный, 18-И-006",,1,1,0,2025-03-20,2025-03-20,2025-03-20,,496,365PLUS_STALE,Оприходование запасов 7 от 20.03.2025,WH_NAME,8.0,3040.0,C,2026-05-31,DEAD_STOCK,3040.0,2026-07-29,YES,N
