pc_line_id,source_person,source_year,client,product_name,article_raw,article_norm,fabric_note,cost_rub_indicative,source_file,source_file_id,so_t,hours
EMB-2602,embroidery,2024-2026,Капсула,платье,0-3277А,0-3277А,"вырезка сетки,проклеивание,пришивание",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-2603,embroidery,2024-2026,Капсула,платье,0-3277А,0-3277А,"флизелин,сетка,пуф,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2604,embroidery,2024-2026,Капсула,пальто,0-3200,0-3200,расшивка по сетке,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,73.0
EMB-2605,embroidery,2024-2026,Капсула,пальто,0-3200,0-3200,вырезка сетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-2606,embroidery,2024-2026,Капсула,пальто,0-3200,0-3200,"стеклярус,рубка.пайетки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2607,embroidery,2024-2026,Капсула,куртка,0-3231,0-3231,"вышивка на рукавах,4программы",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,12.0
EMB-2608,embroidery,2024-2026,Капсула,куртка,0-3231,0-3231,расшивка рукавов бусами,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-2609,embroidery,2024-2026,Капсула,куртка,0-3231,0-3231,расшивка рукавов бусами,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-2610,embroidery,2024-2026,Капсула,куртка,0-3231,0-3231,накалывание  и врасшивка рукава,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-2611,embroidery,2024-2026,Капсула,куртка,0-3231,0-3231,"флизелин,пуф,сетка,нитки,бусы",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2612,embroidery,2024-2026,Капсула,жакет,0-3206,0-3206,"изготовление пуговиц,8шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.0
EMB-2613,embroidery,2024-2026,Капсула,жакет,0-3206,0-3206,"бусы,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2614,embroidery,2024-2026,Капсула,платье,0-3270,0-3270,вышивка элементов.2дет,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-2615,embroidery,2024-2026,Капсула,платье,0-3270,0-3270,пришивание вышитых элементов на полочку,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,10.0
EMB-2616,embroidery,2024-2026,Капсула,платье,0-3270,0-3270,пришивание элементов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-2617,embroidery,2024-2026,Капсула,платье,0-3270,0-3270,"сетка,пуф,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2618,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,"вышивка стойки,черная кожа,2дет",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2619,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,вырезка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-2620,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,соединение стойки строчкой по центру,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2621,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2622,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,"вышивка стойки,белая  кожа,2дет",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2623,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,вырезка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-2624,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,вырезка флизелина,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-2625,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,соединение стойки строчкой по центру,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2626,embroidery,2024-2026,Капсула,платье,0-3262,0-3262,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2627,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"вышивка шарф,,черная кожа,4дет",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2628,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"чистка,вырезка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-2629,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,удаление флизелина,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-2630,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,соединение деталей банта строчкой по центру,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2631,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2632,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"вышивка,шарф,белая  кожа,4шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2633,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"вырезка,4дет",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-2634,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,соединение деталей банта строчкой по центру,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2635,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,удаление флизелина,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-2636,embroidery,2024-2026,Капсула,платье,0-3263,0-3263,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2637,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"вышивка манжет на черной коже,4дет",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2638,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"вырезка,проклейка узлов",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.5
EMB-2639,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,соединение манжетов строчкой,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2640,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2641,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"вышивка манжет на белой коже,4шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2642,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"вырезка,проклейка узлов",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.5
EMB-2643,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,соединение манжетов строчкой,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2644,embroidery,2024-2026,Капсула,платье,0-3264,0-3264,"кожа,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2651,embroidery,2024-2026,Запас,свитер,0-3223,0-3223,"вышивка фруктов:арбуз,слива,лайм",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,17.0
EMB-2652,embroidery,2024-2026,Капсула,свитер,0-3223С,0-3223С,"подготовка к вышивке,перевод рисунка,подбор материла",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-2653,embroidery,2024-2026,Запас,свитер,0-3223С,0-3223С,перевод схемы расположения папай на пленку,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-2660,embroidery,2024-2026,Запас,свитер,0-3223А,0-3223А,"вырезка сетки,подгибка края,12шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-2661,embroidery,2024-2026,ЦУМ,накидка,0-3102,0-3102,расшивка манжет на 4рукава,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,36.0
EMB-2664,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,вырезка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-2665,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,"проба,серединки,2шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.5
EMB-2666,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,вышивка серединок,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-2667,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,"сколок,чистка,,вырезка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,13.0
EMB-2668,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,"трафарет,вырезка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,23.5
EMB-2669,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,вышивка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,26.5
EMB-2670,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,проба серединки климатиса,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.0
EMB-2671,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,пришивание серединок,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-2672,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,сколок,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-2673,embroidery,2024-2026,Капсула,пальто(кожа),0-3199,0-3199,"сетка,флизелин,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-2674,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,"удаление мкталлической нити,подготовка к вышивке",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-2675,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,"вышивка элементов,4программы",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,17.0
EMB-2676,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,"помощь,пришивание декора",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-2677,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,"снятие серебряной нитки,11шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-2678,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,накалывание и пришивание элементов н палантин,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-2679,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,коректировка и пришивание кистей,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-2680,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,вырезка и пришивание аппликации,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.0
EMB-2681,embroidery,2024-2026,Капсула,палантин,0-3267,0-3267,"пуф,флизелин,сетка,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
