sales_line_id,channel,period_year,period_month,article_raw,canonical_sku,item_id,color,name_raw,qty,sales_amount_rub,amount_meaning,store,source_file_id,source_row_id,cost_version_id,unit_cost_rub,margin_rub,margin_pct,match_status,cost_owner
SL-ebf6e65514f26558,TSUM,2025,,T-1879В,T-1879B,НЕ00902361,Черный,"Юбка женская, черная, из стрей(Черный/S-M)НЕ00902361",1.0,44282.7,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r185,,,,,UNMATCHED,
SL-6d415c9221160a25,TSUM,2025,,T-2847,T-2847,НЕ00902364,Черный,"Платье женское, черное, из даб(Черный/S-M)НЕ00902364",1.0,118695.15,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r186,,,,,UNMATCHED,
SL-769cf715a1fb6b42,TSUM,2025,,Т-2359,T-2359,НЕ00908213,Черный,"Свитшот женский, черный, из фу(Черный/L)НЕ00908213",1.0,20000.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r187,CV-ad40dd546c016603,6005.7,13994.3,69.97,MATCHED,MERKUSHINA
SL-d97e1ae146dece16,TSUM,2025,,Т-2359,T-2359,НЕ00908213,Черный,"Свитшот женский, черный, из фу(Черный/S)НЕ00908213",1.0,20000.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r188,CV-ad40dd546c016603,6005.7,13994.3,69.97,MATCHED,MERKUSHINA
SL-057da046b0d0afe6,TSUM,2025,,Т-2472,T-2472,НЕ00908215,Черный,"Брюки женские, черные, из футе(Черный/L)НЕ00908215",1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r189,CV-e66f275349def41d,7185.63,13814.37,65.78,MATCHED,MERKUSHINA
SL-f1ff88ecea24f05a,TSUM,2025,,Т-2472,T-2472,НЕ00908215,Черный,"Брюки женские, черные, из футе(Черный/S)НЕ00908215",1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r190,CV-e66f275349def41d,7185.63,13814.37,65.78,MATCHED,MERKUSHINA
SL-21b0f16b6ecdb4a6,TSUM,2025,,T-1418,T-1418,НЕ00909281,Черный,Свитшот женский(Черный/L)НЕ00909281,1.0,26400.003,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r191,CV-81f7fe11b3c74f86,6445.52,19954.48,75.59,MATCHED,MERKUSHINA
SL-c8c6fbe50f875c60,TSUM,2025,,T-1416,T-1416,НЕ00909283,Черный,"Брюки-джоггеры женские, из стр(Черный/M)НЕ00909283",1.0,17000.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r192,CV-d8ff60c4383cc0d8,5425.78,11574.22,68.08,MATCHED,MERKUSHINA
SL-dc905bd20aca5b76,TSUM,2025,,T-2037D,T-2037D,НЕ00911860,Голубой,"Брюки женские, голубые с принт(Голубой/M-L)НЕ00911860",1.0,44283.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r193,,,,,UNMATCHED,
SL-bc07bad4c1636547,TSUM,2025,,T-2750D,T-2750D,НЕ00911861,Голубой,"Блуза-топ женская, голубая, из(Голубой/M-L)НЕ00911861",1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r194,CV-a82832bc6ebc43a7,5414.39,15585.61,74.22,MATCHED,MERKUSHINA
SL-88d128f7b338d748,TSUM,2025,,T-2974A,T-2974A,НЕ00912388,БЕЛЫЙ,"Рубашка женская , из хлопка, с(Белый/S-M)НЕ00912388",1.0,67108.9965,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r195,CV-768590f71e3983bc,8933.61,58175.39,86.69,MATCHED,MERKUSHINA
SL-644df0758872bc24,TSUM,2025,,T-2862,T-2862,НЕ00912390,БЕЛЫЙ,"Рубашка женская, белая  из хло(Белый/M-L)НЕ00912390",1.0,44283.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r196,CV-e1fc5f6411514ae6,9433.61,34849.4,78.7,MATCHED,MERKUSHINA
SL-71c9877c1c8c2f81,TSUM,2025,,T-2862,T-2862,НЕ00912390,БЕЛЫЙ,"Рубашка женская, белая  из хло(Белый/S-M)НЕ00912390",2.0,88342.5945,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r197,CV-e1fc5f6411514ae6,9433.61,69475.38,78.64,MATCHED,MERKUSHINA
SL-3ec7ab8dbade1c47,TSUM,2025,,T-2871,T-2871,НЕ00912394,Желтый,"Блуза женская, желтая, из хлоп(Желтый/M-L)НЕ00912394",1.0,44283.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r198,CV-12bf4709e9e78c85,6005.5,38277.5,86.44,MATCHED,MERKUSHINA
SL-8a460cd1de602a67,TSUM,2025,,T-2871,T-2871,НЕ00912394,Желтый,"Блуза женская, желтая, из хлоп(Желтый/S-M)НЕ00912394",1.0,44283.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r199,CV-12bf4709e9e78c85,6005.5,38277.5,86.44,MATCHED,MERKUSHINA
SL-1b6003be120b7614,TSUM,2025,,T-2973,T-2973,НЕ00912395,БЕЛЫЙ,"Блуза женская, белая, из хлопк(Белый/M-L)НЕ00912395",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r200,CV-b43490f2ff5ea49e,7499.25,25370.75,77.19,MATCHED,MERKUSHINA
SL-b119946d5916c220,TSUM,2025,,T-2973,T-2973,НЕ00912395,БЕЛЫЙ,"Блуза женская, белая, из хлопк(Белый/S-M)НЕ00912395",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r201,CV-b43490f2ff5ea49e,7499.25,25370.75,77.19,MATCHED,MERKUSHINA
SL-4f15a2863af2a8a1,TSUM,2025,,T-2973B,T-2973B,НЕ00912397,Голубой,"Блуза женская, голубая, из хло(Голубой/S-M)НЕ00912397",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r202,CV-b389209735ee51e2,6757.47,26112.52,79.44,MATCHED,MERKUSHINA
SL-17b4ded9d2ae7a49,TSUM,2025,,T-2973A,T-2973A,НЕ00912399,РОЗОВЫЙ,"Блуза женская, розовая, из хло(Розовый/S-M)НЕ00912399",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r203,CV-d2025eb05102bf77,7609.2,25260.8,76.85,MATCHED,MERKUSHINA
SL-5a062349c5abeb25,TSUM,2025,,T-2873,T-2873,НЕ00914174,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00914174",1.0,54783.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r204,CV-cb65303d29531c59,11138.73,43644.28,79.67,MATCHED,MERKUSHINA
SL-9b643ad5f56788e1,TSUM,2025,,T-2923,T-2923,НЕ00914175,Черный,"Блуза-топ женский из шелка, с(Черный/M-L)НЕ00914175",1.0,57977.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r205,CV-9c01fe23c1cfba8a,15498.52,42479.47,73.27,MATCHED,MERKUSHINA
SL-53ea884ee881366c,TSUM,2025,,T-2923,T-2923,НЕ00914175,Черный,"Блуза-топ женский из шелка, с(Черный/S-M)НЕ00914175",1.0,57977.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r206,CV-9c01fe23c1cfba8a,15498.52,42479.47,73.27,MATCHED,MERKUSHINA
SL-ff25851767b48f35,TSUM,2025,,T-2865A,T-2865A,НЕ00914177,Черный,"Платье женское с принтом ""белы(Черный/M-L)НЕ00914177",1.0,135587.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r207,CV-318f00aa42aab4b6,35609.58,99977.42,73.74,MATCHED,MERKUSHINA
SL-32dedc6a3ec357de,TSUM,2025,,T-2865A,T-2865A,НЕ00914177,Черный,"Платье женское с принтом ""белы(Черный/S-M)НЕ00914177",1.0,135587.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r208,CV-318f00aa42aab4b6,35609.58,99977.42,73.74,MATCHED,MERKUSHINA
SL-3847fe84b801c54e,TSUM,2025,,T-2928,T-2928,НЕ00914182,БЕЖЕВЫЙ,"Блуза женская с принтом ""голуб(Бежевый/S-M)НЕ00914182",1.0,76238.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r209,CV-97723a173ac7e1e9,19862.03,56376.97,73.95,MATCHED,MERKUSHINA
SL-73b5772c4b6e2cfc,TSUM,2025,,T-1984P,T-1984P,НЕ00914186,БЕЛЫЙ,"Футболка женская, из трикотажа(Белый/S)НЕ00914186",1.0,15599.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r210,CV-f0b4f1878740fabf,3645.37,11954.62,76.63,MATCHED,MERKUSHINA
SL-ee3e765e6a6f1c48,TSUM,2025,,T-2872,T-2872,НЕ00914187,Черный,"Блуза женская с принтом ""хаоти(Черный/S-M)НЕ00914187",1.0,76238.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r211,CV-8086297a77c9a7ca,15559.53,60679.47,79.59,MATCHED,MERKUSHINA
SL-f8dfd421251d15e3,TSUM,2025,,T-2788,T-2788,НЕ00914190,БЕЛЫЙ,"Платье женское  с принтом ""чер(Белый/S-M)НЕ00914190",1.0,89934.999,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r212,CV-d5058f88a2f18461,38600.98,51334.02,57.08,MATCHED,MERKUSHINA
SL-62b34e1d5ab26702,TSUM,2025,,T-3108,T-3108,НЕ00914191,БЕЛЫЙ,"Брюки женские из хлопка, прямо(Белый/M-L)НЕ00914191",1.0,44283.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r213,CV-f769c83e50862899,11253.76,33029.24,74.59,MATCHED,MERKUSHINA
SL-4a549b18547c2188,TSUM,2025,,Т-2604,T-2604,НЕ00920215,Черный,Юбка-карандаш женская(Черный/M-L)НЕ00920215,1.0,36199.9995,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r214,CV-81fe8cc869a99a86,5744.82,30455.18,84.13,MATCHED,MERKUSHINA
SL-4ee915b5261ed5ae,TSUM,2025,,Т-2604,T-2604,НЕ00920215,Черный,Юбка-карандаш женская(Черный/S-M)НЕ00920215,1.0,36199.9995,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r215,CV-81fe8cc869a99a86,5744.82,30455.18,84.13,MATCHED,MERKUSHINA
SL-5c02274f15cf1a09,TSUM,2025,,Т-2381,T-2381,НЕ00920219,Черный,Блуза-топ женская на тонких бр(Черный/M-L)НЕ00920219,1.0,22100.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r216,CV-15b95167298bbc28,5370.07,16729.93,75.7,MATCHED,MERKUSHINA
SL-bcd9eb686a59679e,TSUM,2025,,Т-3014А,T-3014A,НЕ00920222,серый,"Свитер женский с вышивкой ""Фан(Серый/S-M)НЕ00920222",1.0,98999.9955,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r217,CV-a98653ae4b3fa3d8,16680.0,82320.0,83.15,MATCHED,MERKUSHINA
SL-accef310cf4cc463,TSUM,2025,,Т-3014В,T-3014B,НЕ00920223,Черный,Свитер женский(Т-Серый/S-M)НЕ00920223,1.0,98999.9955,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",DLT,FILE-058,r218,CV-a73f663d10840f6a,56550.0,42450.0,42.88,MATCHED,MERKUSHINA
SL-ba08cdc2223e417c,TSUM,2025,,0-2456А,0-2456A,НЕ00849675,Черный,Платье женское(Черный/S-M)НЕ00849675,1.0,112760.55,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r220,,,,,UNMATCHED,
SL-31577b5f73bea21b,TSUM,2025,,0-2598,0-2598,НЕ00850009,Черный,"Брюки женские, черные, из шелк(Черный/M-L)НЕ00850009",1.0,49304.85,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r221,,,,,UNMATCHED,
SL-63d065c1fda06759,TSUM,2025,,T-2420A/7,T-2420A,НЕ00876452,Черный,"Блуза женская, черная с принто(Черный/S-M)НЕ00876452",1.0,70140.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r222,,,,,UNMATCHED,
SL-994e1a678f557291,TSUM,2025,,T-2541/2,T-2541,НЕ00876455,Голубой,"Брюки женские, голубые с принт(Голубой/L)НЕ00876455",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r223,CV-6452e36061ecce6a,14130.0,36270.0,71.96,MATCHED,ZHUKOVA
SL-ad077767ad91f081,TSUM,2025,,T-2540/2,T-2540,НЕ00876457,Голубой,"Блуза женская, голубая с принт(Голубой/M-L)НЕ00876457",1.0,81900.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r224,,,,,UNMATCHED,
SL-07dc04dc94c76854,TSUM,2025,,T-2401B/3,T-2401B,НЕ00876460,БЕЛЫЙ,"Брюки женские, белые с принтом(Белый/S-M)НЕ00876460",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r225,,,,,UNMATCHED,
SL-122cb9f2fe8258e5,TSUM,2025,,T-2556B,T-2556B,НЕ00876462,Черный,"Брюки женские, черные с принто(Черный/L)НЕ00876462",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r226,,,,,UNMATCHED,
SL-83716155e011901f,TSUM,2025,,T-2050B/3,T-2050B,НЕ00876464,зеленый,"Шорты женские, зеленые с принт(Зеленый/L)НЕ00876464",1.0,14700.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r227,,,,,UNMATCHED,
SL-b07195d56867961b,TSUM,2025,,T-2560B/3,T-2560B,НЕ00876467,зеленый,"Пальто-халат женское, зеленое(Зеленый/S-M)НЕ00876467",-1.0,-53340.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r228,,,,,UNMATCHED,
SL-ab51bddefd7994b5,TSUM,2025,,T-2547,T-2547,НЕ00876468,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876468",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r229,,,,,UNMATCHED,
SL-427fc067a30d6067,TSUM,2025,,T-2475B/2,T-2475B,НЕ00876470,РОЗОВЫЙ,Рубашка женская свободного сил(Розовый/NS)НЕ00876470,1.0,31500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r230,,,,,UNMATCHED,
SL-ee7b1b52e23edd07,TSUM,2025,,T-2475B/1,T-2475B,НЕ00876471,БЕЛЫЙ,Рубашка женская свободного сил(Белый/NS)НЕ00876471,1.0,31500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r231,,,,,UNMATCHED,
SL-4a2e945c2b8d2268,TSUM,2025,,T-2573/1,T-2573,НЕ00876474,СИНИЙ,"Шорты женские, синие с принтом(Синий/S-M)НЕ00876474",1.0,14700.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r232,,,,,UNMATCHED,
SL-b14c0aaae16f10a0,TSUM,2025,,T-2750A,T-2750A,НЕ00876475,БЕЛЫЙ,"Блуза-топ женская, белая с при(Белый/S-M)НЕ00876475",1.0,21525.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r233,,,,,UNMATCHED,
SL-a3ec42fb93a7f9e7,TSUM,2025,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/M-L)НЕ00876476",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r234,,,,,UNMATCHED,
SL-6d674daceacbdc99,TSUM,2025,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/S-M)НЕ00876476",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r235,,,,,UNMATCHED,
SL-7b16b84613ab8122,TSUM,2025,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876477",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r236,,,,,UNMATCHED,
SL-7b65ffada2e28f72,TSUM,2025,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876477",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r237,,,,,UNMATCHED,
SL-cb21f8e0c8ba13f7,TSUM,2025,,T-2750B/1,T-2750B,НЕ00876478,Черный,"Блуза-топ женская, черная, из(Черный/M-L)НЕ00876478",1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r238,CV-98101a4547510f16,5350.27,15649.73,74.52,MATCHED,MERKUSHINA
SL-430b21754eb11c1d,TSUM,2025,,T-2495B,T-2495B,НЕ00876479,Черный,"Платье женское, черное с принт(Черный/L)НЕ00876479",1.0,118125.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r239,,,,,UNMATCHED,
SL-6fe3702511fec374,TSUM,2025,,T-2495B,T-2495B,НЕ00876479,Черный,"Платье женское, черное с принт(Черный/M-L)НЕ00876479",1.0,118125.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r240,,,,,UNMATCHED,
SL-7b33c66c7c25f2e6,TSUM,2025,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/S-M)НЕ00876481",-1.0,-28140.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r241,,,,,UNMATCHED,
SL-3f5cce9d2e0bd39b,TSUM,2025,,T-2754,T-2754,НЕ00876483,Черный,"Платье женское, черное с принт(Черный/M-L)НЕ00876483",1.0,51765.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r242,CV-8113ccdecf64328b,12427.0,39338.0,75.99,MATCHED,MERKUSHINA
SL-8bf3a7af108df7d8,TSUM,2025,,T-2754,T-2754,НЕ00876483,Черный,"Платье женское, черное с принт(Черный/S-M)НЕ00876483",1.0,51765.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r243,CV-8113ccdecf64328b,12427.0,39338.0,75.99,MATCHED,MERKUSHINA
SL-b832f560e6b4764f,TSUM,2025,,T-2546,T-2546,НЕ00876484,Черный,"Пальто-халат женское, черное с(Черный/S-M)НЕ00876484",1.0,82740.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r244,,,,,UNMATCHED,
SL-634550289925b859,TSUM,2025,,T-2475B/3,T-2475B,НЕ00876485,СИНИЙ,Рубашка женская свободного сил(Синий/NS)НЕ00876485,1.0,31500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r245,,,,,UNMATCHED,
SL-ed4b92b55f3a1876,TSUM,2025,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/S-M)НЕ00877290",1.0,94500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r246,,,,,UNMATCHED,
SL-6ce422a8487b3c66,TSUM,2025,,0-2475B,0-2475B,НЕ00879845,серый,Рубашка женская свободного сил(Серый/NS)НЕ00879845,1.0,26206.95,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r247,,,,,UNMATCHED,
SL-c521be348c50b8c2,TSUM,2025,,0-2669A,0-2669A,НЕ00879853,Черный,"Платье женское, черное, из бар(Черный/M-L)НЕ00879853",1.0,112760.55,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r248,,,,,UNMATCHED,
SL-f042bcba7165f384,TSUM,2025,,T-2756C,T-2756C,НЕ00890938,Черный,"Свитер женский, черный, из каш(Черный/M-L)НЕ00890938",1.0,55230.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r249,,,,,UNMATCHED,
SL-193ada43870480f8,TSUM,2025,,T-2707,T-2707,НЕ00890939,СИНИЙ,"Жакет женский, синий, из шелко(Синий/M-L)НЕ00890939",1.0,112980.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r250,,,,,UNMATCHED,
SL-72ee248709d9f8a7,TSUM,2025,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/M-L)НЕ00890940",1.0,42105.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r251,CV-31d4b0b9159c30c4,12587.0,29518.0,70.11,MATCHED,ZHUKOVA
SL-c83258d70e33407f,TSUM,2025,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/S-M)НЕ00890940",1.0,42105.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r252,CV-31d4b0b9159c30c4,12587.0,29518.0,70.11,MATCHED,ZHUKOVA
SL-071ac8aba167ae53,TSUM,2025,,T-2708,T-2708,НЕ00890943,СИНИЙ,"Брюки женские, синие, из шелко(Синий/S-M)НЕ00890943",1.0,52080.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r253,,,,,UNMATCHED,
SL-6b4e4a367f7c6a5f,TSUM,2025,,T-2702,T-2702,НЕ00890944,Черный,"Платье женское, черное, из дже(Черный/M-L)НЕ00890944",1.0,69405.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r254,,,,,UNMATCHED,
