canonical_sku,name,class,priority,stock_qty_end,stock_im_qty,stock_tsum_qty,stock_b2b_qty,warehouses,sales_qty,sales_revenue_rub,sales_lines_n,sales_channels,im_sales_qty,im_sales_rev_rub,tsum_sales_qty,tsum_sales_rev_rub,b2b_sales_qty,sellthrough_proxy,align_flags,do_not_auto_accept,so_t
0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",STOCK_AND_SALES,LOW,7.0,1.0,0.0,1.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,7.0,217940.0,13,IM,7.0,217940.0,0.0,0.0,0.0,0.5,IM_ALIGNED,YES,N
0-3063A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3063B,"Брюки женские, синие, из стрейч бархата, на широкой резинке",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,58660.0,4,IM,2.0,58660.0,0.0,0.0,0.0,1.0,,YES,N
0-3063C,"Брюки женские, голубые, из стрейч бархата, на широкой резинке",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3064A,"Платье женское, бежевое, из шелка, на тонких бретелях",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,6.0,316040.0,12,IM,6.0,316040.0,0.0,0.0,0.0,0.75,IM_ALIGNED,YES,N
0-3064B,"Платье женское, синее, из шелка, на тонких бретелях",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3065,"Блуза женская, серая, из искусственного крепа, с декором ""Бант""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,99850.0,4,IM,3.0,99850.0,0.0,0.0,0.0,1.0,,YES,N
0-3065A,"Блуза женская, бежевая, из искусственного крепа, с декором ""Бант""",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3066,"Брюки женские, серые, из искусственного крепа",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,46700.0,2,IM,2.0,46700.0,0.0,0.0,0.0,1.0,,YES,N
0-3066A,"Брюки женские, бежевые, из искусственного крепа",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3066B,"Брюки женские, черные, из искусственного крепа",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,15850.0,2,IM,1.0,15850.0,0.0,0.0,0.0,1.0,,YES,N
0-3067A,"Блуза женская, серая, из стрейч бархата, с отделкой белым кантом и поясом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,1.0,79110.0,2,IM,1.0,79110.0,0.0,0.0,0.0,1.0,,YES,N
0-3067B,"Блуза женская, бирюзовая, из стрейч бархата, с отделкой белым кантом и поясом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,4.0,254885.0,7,IM,4.0,254885.0,0.0,0.0,0.0,1.0,,YES,N
0-3068,"Брюки женские, черные, из стрейч бархата, с отделкой белым кантом по низу",STOCK_NO_SALES,MED,2.0,2.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3068A,"Брюки женские, серые, из стрейч бархата, с отделкой белым кантом по низу",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,5.0,195715.0,9,IM,5.0,195715.0,0.0,0.0,0.0,1.0,,YES,N
0-3069,"Блуза-топ женская, черная, из шелка, на тонких бретелях",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,26945.0,2,IM,1.0,26945.0,0.0,0.0,0.0,1.0,,YES,N
0-3069A,"Блуза-топ женская, белая, из шелка, на тонких бретелях",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3070,"Блуза женская, бежевая, из крепа, декорирована жемчужными бусами и черным бантом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,59800.0,2,IM,1.0,59800.0,0.0,0.0,0.0,1.0,,YES,N
0-3070A,"Блуза женская, серая, из крепа, декорирована жемчужными бусами и черным бантом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,53820.0,2,IM,1.0,53820.0,0.0,0.0,0.0,1.0,,YES,N
0-3070B,"Блуза женская, белая, из крепа, декорирована жемчужными бусами и черным бантом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,70380.0,2,IM,1.0,70380.0,0.0,0.0,0.0,1.0,,YES,N
0-3073,"Свитшот женский, черный, с декором принт ""MY YANINA COUTURE"", с коротким рукавом",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,52.0,1692739.74,86,B2B|IM|TSUM,42.0,1480794.74,4.0,143545.0,6.0,0.9811,IM_ALIGNED,YES,N
0-3073A,"Свитшот женский, белый, с декором принт ""MY YANINA COUTURE"", с коротким рукавом",STOCK_AND_SALES,LOW,7.0,5.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,5.0,171209.45,8,IM|TSUM,3.0,96140.0,2.0,75069.45,0.0,0.4167,IM_ALIGNED,YES,N
0-3073B,"Свитшот женский, серый, с декором принт ""MY YANINA COUTURE"", с коротким рукавом",STOCK_NO_SALES,HIGH,4.0,2.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3073C,"Свитшот женский, голубой, с декором принт ""MY YANINA COUTURE"", с коротким рукавом",STOCK_NO_SALES,HIGH,5.0,2.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3075,"Футболка женская, черная, из трикотажа, с надписью ""MY YANINA COUTURE""",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,7.0,132030.0,13,IM,7.0,132030.0,0.0,0.0,0.0,0.875,,YES,N
0-3075A,"Футболка женская, белая, из трикотажа, с надписью ""MY YANINA COUTURE""",STOCK_NO_SALES,MED,2.0,0.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3075B,"Футболка женская, серая, из трикотажа, с надписью ""MY YANINA COUTURE""",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3076A,"Свитшот женский, черный, с декором принт ""MY YANINA COUTURE""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,90630.0,6,IM,3.0,90630.0,0.0,0.0,0.0,1.0,,YES,N
0-3076B,"Свитшот женский, фуксия, с декором принт ""MY YANINA COUTURE""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,35790.0,2,IM,1.0,35790.0,0.0,0.0,0.0,1.0,,YES,N
0-3077A,"Лонгслив женский, черный, из хлопкового трикотажа",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,4.0,45210.0,8,IM,4.0,45210.0,0.0,0.0,0.0,0.8,IM_ALIGNED,YES,N
0-3078,"Юбка женская, черная, из кружева",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,19.0,1145970.0,35,IM,19.0,1145970.0,0.0,0.0,0.0,0.9048,IM_ALIGNED,YES,N
0-3094,"Чокер женский, с серебряными стразами, широкий",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3109A,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,1.0,82501.0,2,IM,1.0,82501.0,0.0,0.0,0.0,1.0,,YES,N
0-3182,"Свитшот женский, серый из футера, с вышивкой ""Ришелье""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,48800.0,8,IM,2.0,48800.0,0.0,0.0,0.0,0.6667,IM_ALIGNED,YES,N
0-3182A,"Свитшот женский, белый, из футера, с вышивкой ""Ришелье""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,43920.0,2,IM,1.0,43920.0,0.0,0.0,0.0,1.0,,YES,N
0-3183,"Юбка женская, серая, из футера, с вышивкой ""Ришелье""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,107300.0,9,IM,3.0,107300.0,0.0,0.0,0.0,0.75,IM_ALIGNED,YES,N
0-3184,"Бомбер женский, синий, из стрейч бархата, с вышивкой ""YANINA""",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3185,"Блуза женская, черная, из трикотажа, с вышивкой ""Ришелье""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,108100.0,6,IM,3.0,108100.0,0.0,0.0,0.0,1.0,,YES,N
0-3208A,"Свитшот женский, черный, из бархата, с декоративными оборками из кружева на рукавах",STOCK_AND_SALES,LOW,3.0,1.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,3.0,109200.0,6,IM,3.0,109200.0,0.0,0.0,0.0,0.5,IM_ALIGNED,YES,N
0-3208B,"Свитшот женский, коричневый, из бархата, с декоративными оборками на рукавах",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,6.0,200382.0,11,IM,6.0,200382.0,0.0,0.0,0.0,0.8571,,YES,N
0-3209A,"Брюки женские, черные, из бархата, с шелковым лампасом, прямого кроя",STOCK_NO_SALES,HIGH,4.0,2.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3209B,"Брюки женские, коричневые, из бархата, с шелковыи лампасом, прямого кроя",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3209C,"Брюки женсие, черные, из стрейч бархата, на широкой резинке, прямые",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,12.0,346285.0,22,IM,12.0,346285.0,0.0,0.0,0.0,1.0,,YES,N
0-321,"Брюки женские, белые, из хлопка, зауженные к низу",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Aldo Coppola|ДЕМИ|Салон (Лена М.),1.0,15500.0,1,IM,1.0,15500.0,0.0,0.0,0.0,0.5,,YES,N
0-3210,"Платье женское, белое, из хлопка ""шитье"", с поясом",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3221,"Футболка женская, розовая, из трикотажа, с декором принт ""Горох""",STOCK_NO_SALES,HIGH,5.0,4.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3221A,"Футболка женская, белая, из трикотажа, с декором принт ""My real job""",STOCK_NO_SALES,HIGH,5.0,3.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3221B,"Футботка женская, белая, из трикотажа, с декором принт ""Couture""",STOCK_NO_SALES,HIGH,3.0,2.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3221C,"Футболка женская, белая, из трикотажа, с декором принт ""Папайя""",STOCK_AND_SALES,MED,10.0,6.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,3.0,51300.0,5,IM,3.0,51300.0,0.0,0.0,0.0,0.2308,IM_ALIGNED,YES,N
0-3221D,"Футболка женская, голубая, из трикотажа, с декором принт ""Арбуз""",STOCK_NO_SALES,HIGH,8.0,3.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3221E,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,14.0,270950.0,22,IM,14.0,270950.0,0.0,0.0,0.0,1.0,,YES,N
0-3238,"Жакет женский, черный, из костюмной ткани ""шанель"", декорирован черной тесьмой",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3239,"Шорты женские, черные, из костюмной ткани ""шанель""",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3240,"Юбка женская, черная, из сетки, с шелковым поясом, А-силуэт",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,1.0,31450.0,2,IM,1.0,31450.0,0.0,0.0,0.0,0.5,,YES,N
0-3243,"Свитшот женский, черный, из футера, с капюшоном, с вышивкой ""Be a poem""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,30250.0,2,IM,1.0,30250.0,0.0,0.0,0.0,1.0,,YES,N
0-3244,"Юбка женская, черная, из костюмной ткани, расклешенная к низу",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3246A,"Брюки женские, черные, из дюшеса, со стрелками, без карманов",STOCK_NO_SALES,MED,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3246B,"Брюки женские, черные, из шерсти, с отворотами по низу",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3248,"Юбка женская, черная, из сетки, с боковым разрезом и шелковым поясом, А-силуэт",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3254,"Платье женское, черное, из шелка, с декором ""буфы"", А-силуэт",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3255,"Блуза женская, черная, из шелка, с объемным рукавом и аппликацией ""Цветы""",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-3287,"Дубленка женская, серая, из овчины, с вышивкой шнуром",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3290,"Дубленка женская, черная, из овчины, с вышивкой ""Цветы"" на рукавах",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-3337,"Блуза женская, черная, из органзы, с вышивкой ""YC"" на кармане",STOCK_AND_SALES,LOW,5.0,5.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,104000.0,6,IM,3.0,104000.0,0.0,0.0,0.0,0.375,IM_ALIGNED,YES,N
0-3338,"Блуза женская, белая, из кружева, прямого силуэта, без карманов",STOCK_AND_SALES,LOW,2.0,1.0,0.0,1.0,Склад ИМ|Склад оптовых продаж,2.0,126000.0,4,IM,2.0,126000.0,0.0,0.0,0.0,0.5,IM_ALIGNED,YES,N
