stock_cost_id,article_raw,canonical_sku,warehouse,name,open_qty,open_cost_rub,in_qty,in_cost_rub,out_qty,out_cost_rub,unit_cost_rub,unit_cost_source,source_file_id,source_row_id
SC-cfa9ea2241edaf42,0-3035A,0-3035A,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, черная, из эко-кожи, с расшивкой камнями",,,1,22032,,,22032.0,IN,FILE-099,r3658
SC-02864ed946097d49,0-3036,0-3036,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, белая, из эко-кожи, с расшивкой камнями",,,7,49659,4,28586,7094.14,IN,FILE-099,r3660
SC-27b398c52e3c1c80,0-3037,0-3037,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из искусственного крепа, расклешенная к низу",,,1,33680,,,33680.0,IN,FILE-099,r3662
SC-93a7589ca0147ddb,0-3038,0-3038,Остатки ЦУМ (Основное подразделение),"Платье женское, светло-коричневое, из тафты, с кружевным воротником",,,3,48200,3,48200,16066.67,IN,FILE-099,r3664
SC-9b81ad91fe261070,0-3039,0-3039,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из стрейч бархата, с кружевными рукавами",,,5,37382,5,37382,7476.4,IN,FILE-099,r3666
SC-5f917181709715c1,0-3039A,0-3039A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, с отделкой ""лампас""",,,1,8355,1,8355,8355.0,IN,FILE-099,r3668
SC-b2924fcafd2fc097,0-3039B,0-3039B,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из футера, с отделкой ""лампас""",,,1,8355,1,8355,8355.0,IN,FILE-099,r3670
SC-f6e805ca305071ec,0-3040,0-3040,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из футера, с отделкой ""лампас""",,,7,43033,6,36787,6147.57,IN,FILE-099,r3672
SC-a975eb350abc3260,0-3040А,0-3040A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из футера, с отделкой ""лампас""",,,1,7796,1,7796,7796.0,IN,FILE-099,r3674
SC-06d3c1b7fee3e0f9,0-3040В,0-3040B,Остатки ЦУМ (Основное подразделение),"Брюки женские, белые, из футера, с отделкой ""лампас""",,,1,7796,1,7796,7796.0,IN,FILE-099,r3676
SC-71b7d698d278ea32,0-3041,0-3041,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из футера с отделкой ""лампас""",,,1,17437,1,17437,17437.0,IN,FILE-099,r3678
SC-79a674e68971189f,0-3041A,0-3041A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шелк бархата, с воротником из кружева",,,1,17437,1,17437,17437.0,IN,FILE-099,r3680
SC-39b5a05eaee856b0,0-3042,0-3042,Остатки ЦУМ (Основное подразделение),"Платье женское, черное с принтом ""горох"", из шелка, с воротником из кружева",,,1,14680,1,14680,14680.0,IN,FILE-099,r3682
SC-463b9e174523ddad,0-3042A,0-3042A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из хлопка, с декором ""Цветок""",,,1,14680,1,14680,14680.0,IN,FILE-099,r3684
SC-e485578fd3253192,0-3042B,0-3042B,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из хлопка, с декором ""Цветок""",,,1,14680,1,14680,14680.0,IN,FILE-099,r3686
SC-e39760dbd1b800fd,0-3042C,0-3042C,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из хлопка, с декором ""Цветок""",,,2,24464,2,24464,12232.0,IN,FILE-099,r3688
SC-9016945a223757a0,0-3043,0-3043,Остатки ЦУМ (Основное подразделение),"Блуза женская, розовая, из хлопка, с декором ""Цветок""",,,3,35025,3,35025,11675.0,IN,FILE-099,r3690
SC-9d8265000a19b22f,0-3043/1,0-3043,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, декорирована шифоновым кружевом",,,1,12309,1,12309,12309.0,IN,FILE-099,r3692
SC-63d6dccccec45801,0-3043А,0-3043A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, декорирована шифоновым кружевом, с коротким рукавом",,,2,15940,1,12309,7970.0,IN,FILE-099,r3694
SC-1631136b7c4767db,0-3043В,0-3043B,Остатки ЦУМ (Основное подразделение),"Блуза женская, фуксия, из футера, декорирована шифоновым кружевом",,,1,10433,1,10433,10433.0,IN,FILE-099,r3696
SC-0d8190938e7e33ff,0-3044A,0-3044A,Остатки ЦУМ (Основное подразделение),"Блуза женская, бежевая, из футера, декорирована шифоновым кружевом",,,2,14190,1,3757,7095.0,IN,FILE-099,r3698
SC-e88b304151a6795b,0-3044В,0-3044B,Остатки ЦУМ (Основное подразделение),"Шорты женские, фуксия, из футера",,,1,3757,1,3757,3757.0,IN,FILE-099,r3700
SC-854bcf3f24774a09,0-3047,0-3047,Остатки ЦУМ (Основное подразделение),"Шорты женские, бежевые, из футера",,,1,7201,1,7201,7201.0,IN,FILE-099,r3702
SC-531f0128bb570ac1,0-3047A,0-3047A,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из шелка",,,1,7201,,,7201.0,IN,FILE-099,r3704
SC-2a604c84ccbe5f2f,0-3049,0-3049,Остатки ЦУМ (Основное подразделение),"Юбка женская, серая, из шелка",,,2,49330,2,49330,24665.0,IN,FILE-099,r3706
SC-f5beb114614a280c,0-3049B,0-3049B,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, черная, из стрейч бархата, с декором ""Жучки""",,,1,26929,1,26929,26929.0,IN,FILE-099,r3708
SC-3546454b4308013c,0-3049А,0-3049A,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер, женская, бирюзовая, из стрейч бархата, с декором ""Жучки""",,,1,26929,1,26929,26929.0,IN,FILE-099,r3710
SC-b4604cff4f0fc8c5,0-3050,0-3050,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, серая, из стрейч бархата, с декором ""Жучки""",,,2,8598,2,8598,4299.0,IN,FILE-099,r3712
SC-a117f44c13b1f44f,0-3050А,0-3050A,Остатки ЦУМ (Основное подразделение),"Шорты женские, черные, из стрейч бархата",,,1,4298,1,4298,4298.0,IN,FILE-099,r3714
SC-cf7d6451baa79d26,0-3050В,0-3050B,Остатки ЦУМ (Основное подразделение),"Шорты женские, серые, из стрейч бархата",,,1,4298,,,4298.0,IN,FILE-099,r3716
SC-78d17c9d9fe9030f,0-3051,0-3051,Остатки ЦУМ (Основное подразделение),"Шорты женские, бирюзовые, из стрейч бархата",,,1,6764,1,6764,6764.0,IN,FILE-099,r3718
SC-e324b5d47da4e372,0-3051А,0-3051A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из стрейч бархата, с отделкой ""лампас""",,,1,6764,1,6764,6764.0,IN,FILE-099,r3720
SC-1266ea2d75dd8a01,0-3051В,0-3051B,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из стрейч бархата, на тонкой резинке",,,1,6764,1,6764,6764.0,IN,FILE-099,r3722
SC-d210d0aadbeddb05,0-3052,0-3052,Остатки ЦУМ (Основное подразделение),"Брюки женские, бирюзовые, из стреч бархата, на тонкой резинке",,,15,81440.5,13,70560,5429.37,IN,FILE-099,r3724
SC-93b2fe15dc04c751,0-3053,0-3053,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из эко-кожи, с поясом из бархата",,,1,19092,1,19092,19092.0,IN,FILE-099,r3726
SC-024c1d4e7078bc1d,0-3054,0-3054,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из джерси, декорировано кружевом",,,1,28487,1,28487,28487.0,IN,FILE-099,r3728
SC-b676a58475b1ae19,0-3054А,0-3054A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шифона, декорировано бантами на рукавах",,,1,31785,1,31785,31785.0,IN,FILE-099,r3730
SC-8bcb25af50a6fec5,0-3055,0-3055,Остатки ЦУМ (Основное подразделение),"Платье женское, черное с принтом ""белый горох"", из шелка, декорировано белыми бантами на рукавах",,,3,46663,3,46663,15554.33,IN,FILE-099,r3732
SC-6aebab1ba195304f,0-3055A,0-3055A,Остатки ЦУМ (Основное подразделение),"Рубашка женская, белая с принтом ""черные Y, балерины"", из шелка",,,4,51044.85,4,51044.85,12761.21,IN,FILE-099,r3734
SC-93f0929708a9eaa3,0-3055B,0-3055B,Остатки ЦУМ (Основное подразделение),"Рубашка женская, черная с принтом ""белые Y"", из шелка",,,2,27674,2,27674,13837.0,IN,FILE-099,r3736
SC-7ba04c3a432cacd2,0-3056,0-3056,Остатки ЦУМ (Основное подразделение),"Рубашка женская, черная с принтом ""белые Y, балерины"", из шелка",,,1,6314,1,6314,6314.0,IN,FILE-099,r3738
SC-f682f261e580ca0d,0-3058,0-3058,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из искусственного крепа, со скрытым поясом",,,8,75764,8,75764,9470.5,IN,FILE-099,r3740
SC-d6ba2242e13bd6dd,0-3058A,0-3058A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, с декором принт ""бусы, бантик""",,,1,9686,1,9686,9686.0,IN,FILE-099,r3742
