material_movement_id,material_id,name,article_hint,qty,amount_rub,unit_cost_rub,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-9abdc37089300cc3,MAT-9abdc37089300cc3,"Шелк, фиолетовый 16-036",16-036,7.05,10575.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r760
MAT-8120246f27d61ce4,MAT-8120246f27d61ce4,"Шелк, фуксия 16-024",16-024,4.0,6000.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r761
MAT-09c7ecd62b727a88,MAT-09c7ecd62b727a88,"Шелк, фуксия 16-026",16-026,42.65,63975.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r762
MAT-6c2c300aabf83096,MAT-6c2c300aabf83096,"Шелк, цикламеновый 16-025",16-025,10.0,22000.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r763
MAT-6ed2dca42737533d,MAT-6ed2dca42737533d,"Шелк, черный 16-038",16-038,103.35,150733.48,1458.48,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r764
MAT-b8dd3a1eec49b149,MAT-b8dd3a1eec49b149,"Шелк, черный без стрейча 16-046",16-046,37.45,74900.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r765
MAT-1ade8430ca5ec543,MAT-1ade8430ca5ec543,"Шелк, черный в крупный горох 17-001",17-001,14.9,29800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r766
MAT-e6c1d4eed57e23fa,MAT-e6c1d4eed57e23fa,"Шелк, черный с принтом ""белая Y"" 17А-008",,39.2,78400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r767
MAT-5711fb19a951edde,MAT-5711fb19a951edde,"Шелк, черный с принтом ""белые ласточки"" 17A-053",,5.4,15660.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r768
MAT-366b69456da1c1cf,MAT-366b69456da1c1cf,Шелка кайма белый-розовый-белый 17A-042,,3.45,10695.0,3100.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r769
MAT-a859534e5150bb83,MAT-a859534e5150bb83,"Шерсть пальтовая, бежевый 9-009",9-009,10.15,30450.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r770
MAT-6d49b3c25c1df943,MAT-6d49b3c25c1df943,"Шерсть пальтовая, бежевый 9-014",9-014,3.4,10200.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r771
MAT-bc4dc9d4a00b4600,MAT-bc4dc9d4a00b4600,"Шерсть пальтовая, бежевый 9-025",9-025,3.5,10500.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r772
MAT-c7de0b504550373a,MAT-c7de0b504550373a,"Шерсть пальтовая, бордовая 9-023",9-023,10.2,30600.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r773
MAT-7b2a317c99053959,MAT-7b2a317c99053959,"Шерсть пальтовая, графит 9-004",9-004,2.7,8100.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r774
MAT-284127655db3cb26,MAT-284127655db3cb26,"Шерсть пальтовая, зеленый 9-022",9-022,7.0,21000.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r775
MAT-3aec743f09672806,MAT-3aec743f09672806,"Шерсть пальтовая, коричневый 9-003",9-003,9.2,27600.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r776
MAT-6a8bb8d43ff76277,MAT-6a8bb8d43ff76277,"Шерсть пальтовая, красный 9-015",9-015,3.8,11400.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r777
MAT-fde56a0f67be1bfe,MAT-fde56a0f67be1bfe,"Шерсть пальтовая, красный 9-017",9-017,19.0,57000.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r778
MAT-db1debdb32a4108f,MAT-db1debdb32a4108f,"Шерсть пальтовая, розовый 9-О-001",,1.5,4500.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r779
MAT-5ca4e362db904449,MAT-5ca4e362db904449,"Шерсть пальтовая, светло-бежевый 9-012",9-012,22.3,66900.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r780
MAT-263b39baba4ea910,MAT-263b39baba4ea910,"Шерсть пальтовая, серый 9-О-005",,3.0,9000.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r781
MAT-c235983464f32d9e,MAT-c235983464f32d9e,"Шерсть пальтовая, серый 9-О-006",,2.7,8100.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r782
MAT-fe8d9990957fbd59,MAT-fe8d9990957fbd59,"Шерсть пальтовая, серый в крапинку 9-013",9-013,16.0,48000.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r783
MAT-e3430b77316f8935,MAT-e3430b77316f8935,"Шерсть пальтовая, серый в полоску 9-024",9-024,3.25,9750.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r784
MAT-7d854ce4325c2a09,MAT-7d854ce4325c2a09,"Шерсть пальтовая, синий 9-007",9-007,3.4,10200.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r785
MAT-39a96e2ffb01b25e,MAT-39a96e2ffb01b25e,"Шерсть пальтовая, синий 9-О-002",,2.55,7650.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r786
MAT-77e11c45ac783df0,MAT-77e11c45ac783df0,"Шерсть пальтовая, темно-бежевый 9-008",9-008,6.6,19800.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r787
MAT-3257130b49dbd835,MAT-3257130b49dbd835,"Шерсть пальтовая, темно-серый 9-002",9-002,5.1,15300.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r788
MAT-7e926d5abb756f15,MAT-7e926d5abb756f15,"Шерсть пальтовая, темно-синий 9-005",9-005,9.7,29100.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r789
MAT-2aa0c5fa8bfb5bee,MAT-2aa0c5fa8bfb5bee,"Шерсть пальтовая, темно-синий 9-020",9-020,5.2,15600.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r790
MAT-d2b5644d508c7bc9,MAT-d2b5644d508c7bc9,"Шерсть пальтовая, темно-синий 9-021",9-021,3.0,9000.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r791
MAT-0e1e8bad5788ef6e,MAT-0e1e8bad5788ef6e,"Шерсть пальтовая, фиолетовый 9-018",9-018,13.7,41100.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r792
MAT-1412ecf5d7c8022f,MAT-1412ecf5d7c8022f,"Шерсть пальтовая, фуксия 9-016",9-016,6.5,19500.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r793
MAT-919dcc6e417b3ff6,MAT-919dcc6e417b3ff6,"Шерсть пальтовая, черный 9-001",9-001,12.5,37500.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r794
MAT-cd8292fdc794e4f9,MAT-cd8292fdc794e4f9,"Шерсть пальтовая, черный барашек 9-019",9-019,6.5,19500.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r795
MAT-0a5f050501eb8469,MAT-0a5f050501eb8469,"Шерсть пальтовая, ярко-синий 9-006",9-006,6.9,20700.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r796
MAT-50f67d0bcea1213a,MAT-50f67d0bcea1213a,"Шерсть плотная, коричневая 8-017",8-017,4.4,8800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r797
MAT-77a1179c16bb7d28,MAT-77a1179c16bb7d28,"Шерсть плотная, синий 8-018",8-018,10.5,21000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r798
MAT-0dbedc63ebbc6148,MAT-0dbedc63ebbc6148,"Шерсть тонкая, бежевый 8-070",8-070,13.45,26900.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r799
MAT-daea23aae808f68a,MAT-daea23aae808f68a,"Шерсть тонкая, серый 8-065",8-065,4.3,8600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r800
MAT-05c049ce0236b8eb,MAT-05c049ce0236b8eb,"Шерсть тонкая, серый 8-066",8-066,9.9,19800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r801
MAT-a6c2dad6e9677f1b,MAT-a6c2dad6e9677f1b,"Шерсть тонкая, темно-серый 8-064",8-064,4.4,8800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r802
MAT-4a3174f053d87076,MAT-4a3174f053d87076,"Шерсть тонкая, темный хаки 8-068",8-068,14.1,28200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r803
MAT-17a28f495e122854,MAT-17a28f495e122854,"Шерсть тонкая, хаки 8-069",8-069,11.55,23100.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r804
MAT-9d8d90e158ec2538,MAT-9d8d90e158ec2538,"Шерсть-версаче, черный 8-055",8-055,15.4,38500.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r805
MAT-39e5bdd05cff1435,MAT-39e5bdd05cff1435,"Шерсть-кучерелли, голубой 8-058",8-058,48.0,120000.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r806
MAT-82e139513c7bd951,MAT-82e139513c7bd951,"Шерсть-кучерелли, коралловый 8-061",8-061,11.5,28750.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r807
MAT-e2e86d89607269f8,MAT-e2e86d89607269f8,"Шерсть-кучерелли, коричневый 8-051",8-051,9.1,22750.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r808
MAT-0e4b8f1ad185831b,MAT-0e4b8f1ad185831b,"Шерсть-кучерелли, коричневый 8-052",8-052,10.1,25250.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r809
MAT-e14ebd4efaea7be4,MAT-e14ebd4efaea7be4,"Шерсть-кучерелли, красный 8-060",8-060,16.2,40500.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r810
MAT-2eb3e3bb7b18fa9c,MAT-2eb3e3bb7b18fa9c,"Шерсть-кучерелли, морская волна 8-057",8-057,9.5,23750.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r811
MAT-b5c2b698171c4678,MAT-b5c2b698171c4678,"Шерсть-кучерелли, розовый 8-053",8-053,10.0,25000.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r812
MAT-8acc95f6e66b26d6,MAT-8acc95f6e66b26d6,"Шерсть-кучерелли, розовый 8-054",8-054,11.5,28750.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r813
MAT-6c303b99ca11e56a,MAT-6c303b99ca11e56a,"Шерсть-кучерелли, серый (грибной) 8-059",8-059,9.5,23750.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r814
MAT-20e6852d6b9110b8,MAT-20e6852d6b9110b8,"Шерсть-кучерелли, черный 8-056",8-056,36.5,116800.0,3200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r815
MAT-1fc4f1fa44adf511,MAT-1fc4f1fa44adf511,"Шерсть-шанель, коричневый 8-026",8-026,12.5,25000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r816
MAT-8004d1d85866f602,MAT-8004d1d85866f602,"Шерсть-шанель, красный 8-024",8-024,8.1,16200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r817
MAT-642443d822e8a6d8,MAT-642443d822e8a6d8,"Шерсть, бежевая с блеском 8-015",8-015,5.9,11800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r818
MAT-2212ad22970ceb5e,MAT-2212ad22970ceb5e,"Шерсть, бежевый 8-040",8-040,3.45,6900.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r819
MAT-f17dee8544e9ecda,MAT-f17dee8544e9ecda,"Шерсть, бежевый 8-041",8-041,6.6,13200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r820
MAT-57a6bbbd5c9662bb,MAT-57a6bbbd5c9662bb,"Шерсть, в клетку 8-004",8-004,4.5,9000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r821
MAT-2ae89faa0087465d,MAT-2ae89faa0087465d,"Шерсть, в полоску 8-006",8-006,6.6,13200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r822
MAT-94fb070559853363,MAT-94fb070559853363,"Шерсть, голубой 8-001",8-001,9.7,19400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r823
MAT-c130e42603761ad2,MAT-c130e42603761ad2,"Шерсть, голубой в крапинку 8-O-006",,2.1,4200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r824
MAT-2d7ce13082366b6c,MAT-2d7ce13082366b6c,"Шерсть, зеленый 8-002",8-002,7.3,14600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r825
MAT-7ca0836a9fe8760d,MAT-7ca0836a9fe8760d,"Шерсть, зеленый 8-O-008",,3.0,6000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r826
MAT-e26b0da3b14ef7c5,MAT-e26b0da3b14ef7c5,"Шерсть, коричневый 8-003",8-003,5.7,11400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r827
MAT-c6f3e6fedcce6dd3,MAT-c6f3e6fedcce6dd3,"Шерсть, коричневый 8-019",8-019,9.0,18000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r828
MAT-47d4b7cd65b1338a,MAT-47d4b7cd65b1338a,"Шерсть, коричневый в полоску 8-009",8-009,4.9,9800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r829
MAT-4bf31cf8733bf991,MAT-4bf31cf8733bf991,"Шерсть, коричневый в полоску 8-010",8-010,4.1,8200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r830
MAT-3cec42a22a7a822b,MAT-3cec42a22a7a822b,"Шерсть, коричневый с люрексом 8-045",8-045,5.3,10600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r831
MAT-a46258e22cd98ff2,MAT-a46258e22cd98ff2,"Шерсть, красный 8-020",8-020,6.2,12400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r832
MAT-eafc14d32c5814ab,MAT-eafc14d32c5814ab,"Шерсть, красный 8-O-002",,2.5,5000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r833
MAT-84d9019c50809c47,MAT-84d9019c50809c47,"Шерсть, красный в крапинку 8-O-007",,1.0,2000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r834
MAT-cf4dd1e1b9125229,MAT-cf4dd1e1b9125229,"Шерсть, молочный 8-037",8-037,5.8,11600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r835
MAT-3fba9ecc9cbc296f,MAT-3fba9ecc9cbc296f,"Шерсть, оранжевый 8-038",8-038,8.0,16000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r836
MAT-13c9a7375e62b886,MAT-13c9a7375e62b886,"Шерсть, оранжевый 8-062",8-062,4.55,11375.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r837
MAT-4664c1fbb0df07cb,MAT-4664c1fbb0df07cb,"Шерсть, серо-бежевый 8-042",8-042,4.9,9800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r838
MAT-b8d171fa35c5a21b,MAT-b8d171fa35c5a21b,"Шерсть, серый 8-035",8-035,6.4,12800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r839
MAT-6ce83bab7a5fed5b,MAT-6ce83bab7a5fed5b,"Шерсть, серый 8-O-009",,2.6,5200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r840
MAT-dee48bef359b82a3,MAT-dee48bef359b82a3,"Шерсть, серый 8-O-011",,2.6,5200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r841
MAT-ada2bd8cd80b7b86,MAT-ada2bd8cd80b7b86,"Шерсть, серый в полоску 8-007",8-007,3.65,7300.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r842
MAT-bad110011a6b150a,MAT-bad110011a6b150a,"Шерсть, серый в полоску 8-013",8-013,5.0,10000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r843
MAT-276c3ce9d7c4dc54,MAT-276c3ce9d7c4dc54,"Шерсть, серый в полоску 8-O-004",,2.0,4000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r844
MAT-57b87b00bbb13076,MAT-57b87b00bbb13076,"Шерсть, серый в полоску с золотым люрексом 8-014",8-014,5.76,11520.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r845
MAT-5ce50746266f4917,MAT-5ce50746266f4917,"Шерсть, синий 8-O-003",,2.0,4000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r846
MAT-53cd3ba1a2140f6d,MAT-53cd3ba1a2140f6d,"Шерсть, синяя рогожка 8-034",8-034,14.1,28200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r847
MAT-8bd508cc0b97040c,MAT-8bd508cc0b97040c,"Шерсть, темно-серый 8-030",8-030,4.7,9400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r848
MAT-c99f6121de2e7060,MAT-c99f6121de2e7060,"Шерсть, темно-синий 8-046",8-046,3.6,7200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r849
MAT-3accb86ee383959b,MAT-3accb86ee383959b,"Шерсть, темно-синий 8-049",8-049,11.3,22600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r850
MAT-05efa409ffcd7c7e,MAT-05efa409ffcd7c7e,"Шерсть, темно-синий 8-050",8-050,4.6,9200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r851
MAT-5ca85aa8d0c5ec93,MAT-5ca85aa8d0c5ec93,"Шерсть, темно-синий 8-O-005",,1.0,2000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r852
MAT-0065e0fb519e13b9,MAT-0065e0fb519e13b9,"Шерсть, темно-синий 8-O-013",,2.0,4000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r853
MAT-fe32757c259efbde,MAT-fe32757c259efbde,"Шерсть, темно-синий в полоску 8-O-014",,3.6,7200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r854
MAT-cb521719513a6038,MAT-cb521719513a6038,"Шерсть, фиолетовый 8-O-010",,2.0,4000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r855
MAT-8508d2944486f00f,MAT-8508d2944486f00f,"Шерсть, хаки 8-039",8-039,6.8,13600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r856
MAT-e6701986e9a7510a,MAT-e6701986e9a7510a,"Шерсть, хаки в полоску 8-011",8-011,12.0,24000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r857
MAT-08152bc7fce3ed93,MAT-08152bc7fce3ed93,"Шерсть, черная рогожка 8-033",8-033,14.0,28000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r858
MAT-face7e0102990380,MAT-face7e0102990380,"Шерсть, черная рогожка пластик 8-032",8-032,4.8,9600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r859
MAT-c7dc3e15bad45287,MAT-c7dc3e15bad45287,"Шерсть, черно-белая елочка 8-071",8-071,7.6,15200.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r860
MAT-e5e2db228a084af3,MAT-e5e2db228a084af3,"Шерсть, черно-белый леопард 8-043",8-043,4.5,9000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r861
MAT-b6e974df497a9d00,MAT-b6e974df497a9d00,"Шерсть, черный 8-047",8-047,6.7,13400.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r862
MAT-8766ad99c60763a4,MAT-8766ad99c60763a4,"Шерсть, черный 8-073",8-073,10.9,18530.0,1700.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r863
MAT-f1cb514ec3338c57,MAT-f1cb514ec3338c57,"Шерсть, черный 8-075",8-075,7.15,17875.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r864
