material_movement_id,material_id,name,article_hint,qty_in,qty_out,qty_end,value_unit,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-4eb05edfcb61074a,MAT-4eb05edfcb61074a,Х/Б Хлопок микс средний белый 4А-063,,2175.0,,2175.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11730
MAT-aff38442649b7af1,MAT-aff38442649b7af1,Х/Б Хлопок микс средний зеленый 4А-069,,47125.0,47125.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11734
MAT-49473bedd5b6763e,MAT-49473bedd5b6763e,Х/Б Хлопок микс средний розовый 4А-068,,11600.0,6235.0,5365.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11744
MAT-a49389b0e394d8dc,MAT-a49389b0e394d8dc,Х/Б Хлопок микс средний синий 4А-066,,7250.0,,7250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11750
MAT-35107e591673f1f2,MAT-35107e591673f1f2,Х/Б Хлопок микс средний черный 4А-064,,7975.0,725.0,7250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11754
MAT-e47b0156fa1a00a5,MAT-e47b0156fa1a00a5,Х/Б Хлопок полоски роз/зел/роз 4А-074,,4443.75,,4443.75,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11762
MAT-ce78f3faf2aec621,MAT-ce78f3faf2aec621,"Х/Б Хлопок полоски черн/бел/черн 1,2/2/1,2 4А-071",,14500.0,,14500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11766
MAT-70f54d9bf4bcf17b,MAT-70f54d9bf4bcf17b,Х/Бхлопок белый однотонный 4-055,,2902.73,2177.04,725.69,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11888
MAT-06c2e7a395056371,MAT-06c2e7a395056371,"Хлопок белый, 4-054",,6000.0,2200.0,3800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11896
MAT-b940e65ef697aeee,MAT-b940e65ef697aeee,"Хлопок молочный, 4-051",,3000.0,3000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11908
MAT-5cda752a5fe7d231,MAT-5cda752a5fe7d231,"Хлопок темно-синий, 4-038",,800.0,800.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11918
MAT-dd19a136d1485ef8,MAT-dd19a136d1485ef8,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,23200.0,23200.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11946
MAT-b994f4487d2be3fb,MAT-b994f4487d2be3fb,"Шелк белый, принт грибы 17A-012",,7250.0,7250.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11952
MAT-aaebb11745e99810,MAT-aaebb11745e99810,"Шелк белый, принт деревья, феечки 17А-067",,34110.0,21603.0,12507.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11958
MAT-193db19363a47a63,MAT-193db19363a47a63,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,47740.0,3100.0,44640.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11964
MAT-a53ae1de11dde0b8,MAT-a53ae1de11dde0b8,"Шелк белый, принт лошади 17А-065",,67528.43,45944.0,21584.43,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11970
MAT-39a2db26ff74453a,MAT-39a2db26ff74453a,"Шелк белый, принт микс крупный 17A-029",,11020.0,11020.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r11992
MAT-8cbb81c9191669ab,MAT-8cbb81c9191669ab,"Шелк белый, принт микс средний 17A-018",,7347.0,,7347.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12000
MAT-1025e021b8a558f6,MAT-1025e021b8a558f6,"Шелк белый, принт оранжевый хаотичные ""Y"" 17A-017",,11600.0,11600.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12006
MAT-fd6d1d2d2f8bdbda,MAT-fd6d1d2d2f8bdbda,"Шелк белый, принт перчики, 17А-060",,127520.11,112749.44,14770.67,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12012
MAT-8420af1fbd60e60d,MAT-8420af1fbd60e60d,"Шелк белый, принт полоски серые 17A-055",,4350.0,4350.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12024
MAT-7a414e3724a48628,MAT-7a414e3724a48628,"Шелк белый, принт серый хаотичные ""Y"" 17A-016",,4350.0,,4350.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12030
MAT-f4b1ad7080c7c74c,MAT-f4b1ad7080c7c74c,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,8700.0,8700.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12034
MAT-7ed5733c7b54f959,MAT-7ed5733c7b54f959,"Шелк бирюзовый, принт микс средний 17A-021",,7750.0,4650.0,3100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12040
MAT-ee669282dba3844d,MAT-ee669282dba3844d,"Шелк голубой, принт микс средний 17A-022",,4350.0,4350.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12046
MAT-52ea94aed6fc240d,MAT-52ea94aed6fc240d,"Шелк зеленый, принт микс средний 17A-025",,2900.0,,2900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12052
MAT-7b60ead573e2b8e1,MAT-7b60ead573e2b8e1,Шелк кайма белый-черный-белый 17A-043,,3720.0,,3720.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12056
MAT-812f95d5acf4775b,MAT-812f95d5acf4775b,Шелк кайма черный-белый-черный 17A-044,,6820.0,,6820.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12060
MAT-91e5079b41eb1777,MAT-91e5079b41eb1777,"Шелк красный, принт микс средний 17A-023",,26100.0,10150.0,15950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12064
MAT-21d272711908cbd7,MAT-21d272711908cbd7,"Шелк мятный, принт лошади 17А-063",,18500.94,7092.03,11408.91,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12074
MAT-4e0bd0078e73cf41,MAT-4e0bd0078e73cf41,"Шелк принт синие капли деграде, 17A-031",,32395.0,32395.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12080
MAT-1319e604f80830d6,MAT-1319e604f80830d6,"Шелк розовый, принт деревья, феечки 17А-068",,30320.0,25014.0,5306.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12090
MAT-c86c7d16d82ea1d9,MAT-c86c7d16d82ea1d9,"Шелк розовый, принт лошади 17А-064",,18501.0,11717.3,6783.7,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12096
MAT-7d09681671fb8964,MAT-7d09681671fb8964,"Шелк розовый, принт микс крупный 17A-028",,4350.0,4350.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12102
MAT-4e3dfeeba5d58198,MAT-4e3dfeeba5d58198,"Шелк розовый, принт микс средний 17A-024",,49010.0,,49010.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12108
MAT-c5e3d32407ee7154,MAT-c5e3d32407ee7154,"Шелк серый с розовым, принт крупные разводы 17A-004",,9870.0,,9870.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12112
MAT-5ed08087ecd6b06b,MAT-5ed08087ecd6b06b,"Шелк серый, принт цветок 17A-049",,26825.0,9570.0,17255.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12118
MAT-2dfaf5c0db9fce5f,MAT-2dfaf5c0db9fce5f,"Шелк синий, принт грибы 17A-011",,10150.0,10150.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12128
MAT-51b3d8b515080a5d,MAT-51b3d8b515080a5d,"Шелк синий, принт мелкие девочки 17A-006",,5400.0,3780.0,1620.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12134
MAT-c38abb429ac20930,MAT-c38abb429ac20930,"Шелк синий, принт микс средний 17A-020",,38750.0,36580.0,2170.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12140
MAT-51a6172489bad6d3,MAT-51a6172489bad6d3,"Шелк фуксия, принт цветок 17A-048",,20126.0,7946.0,12180.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12150
MAT-4703b3512acfd2f6,MAT-4703b3512acfd2f6,"Шелк черный, принт белый  горох 17A-007",,23220.0,,23220.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12158
MAT-def3318829ea7496,MAT-def3318829ea7496,"Шелк черный, принт белый ""Y"" + балерины 17A-013",,36580.0,,36580.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12162
MAT-1393e042b5d4dbc6,MAT-1393e042b5d4dbc6,"Шелк черный, принт белый ""Y"" + девочки 17A-059",,85550.0,,85550.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12166
MAT-74aad9fea6431fa6,MAT-74aad9fea6431fa6,"Шелк черный, принт белый хаотичные ""Y"" 17А-015",,18600.0,8060.0,10540.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12170
MAT-4f0cb76a116d00fa,MAT-4f0cb76a116d00fa,"Шелк черный, принт грибы 17A-010",,55100.0,,55100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12176
MAT-541bde1e0b99e3f0,MAT-541bde1e0b99e3f0,"Шелк черный, принт капли цветные деграде 17A-032",,8680.0,,8680.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12182
MAT-0e794a95a2a2401c,MAT-0e794a95a2a2401c,"Шелк черный, принт микс крупный 17A-026",,27840.0,10440.0,17400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12186
MAT-95e4de85d6f2e728,MAT-95e4de85d6f2e728,"Шелк черный, принт микс средний 17A-019",,24650.0,15950.0,8700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12196
MAT-bc23831beb96cec9,MAT-bc23831beb96cec9,"Шелк черный, принт цветок 17A-047",,26245.0,10295.0,15950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12206
MAT-79d241e10bbc18a4,MAT-79d241e10bbc18a4,"Шелк-кади, морская волна 16А-007",,5000.0,250.0,4750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12214
MAT-1f4790e27e85924e,MAT-1f4790e27e85924e,"Шелк, бежевый в горох 17-007",17-007,2500.0,2500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12220
MAT-1f7e82629d9eee6a,MAT-1f7e82629d9eee6a,"Шелк, белый 16-001",16-001,24963.29,22700.99,2262.3,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12226
MAT-ef55d34f3fc6de8c,MAT-ef55d34f3fc6de8c,"Шелк, белый в крупный горох 17-002",17-002,2000.0,2000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12242
MAT-c1bb816136bb4d3e,MAT-c1bb816136bb4d3e,"Шелк, белый с принтом ""черные ласточки"" 17A-054",,43500.0,37700.0,5800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12248
MAT-97ebe207a35c851c,MAT-97ebe207a35c851c,"Шелк, бирюзовый 16-022",16-022,5500.0,2200.0,3300.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12256
MAT-7df09e7697b8d47f,MAT-7df09e7697b8d47f,"Шелк, бирюзовый 16-041",16-041,2080.0,,2080.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12264
MAT-c0caa85e76eb24de,MAT-c0caa85e76eb24de,"Шелк, бордовый 16-044",16-044,4800.0,2240.0,2560.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12268
MAT-8c682ba3a3c380fd,MAT-8c682ba3a3c380fd,"Шелк, голубой 16-017",16-017,5250.0,,5250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12274
MAT-573d1f34641ca786,MAT-573d1f34641ca786,"Шелк, голубой 16-018",16-018,4500.0,4500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12278
MAT-f8d9d932f087d791,MAT-f8d9d932f087d791,"Шелк, голубой 16-019",16-019,4050.0,,4050.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12284
MAT-d3d5d8905c7ae657,MAT-d3d5d8905c7ae657,"Шелк, желтый 16-029",16-029,15000.0,3750.0,11250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12290
MAT-4871f1a70e051a15,MAT-4871f1a70e051a15,"Шелк, желтый 16-030",16-030,7500.0,,7500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12296
MAT-de39fbd8cd15d3ae,MAT-de39fbd8cd15d3ae,"Шелк, зеленый 16-035",16-035,4364.64,4364.64,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12300
MAT-30670513cb29d66b,MAT-30670513cb29d66b,"Шелк, золотой 16-009",16-009,7500.0,,7500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12308
MAT-0e009b63169653e0,MAT-0e009b63169653e0,"Шелк, капли деграде золото 17A-052",,86800.0,,86800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12314
MAT-73932b2ceda8b644,MAT-73932b2ceda8b644,"Шелк, красный 16-037",16-037,12000.0,12000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12318
MAT-a5857b239bff38a0,MAT-a5857b239bff38a0,"Шелк, красный, без стрейча 16-040",16-040,18750.0,,18750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12326
MAT-b6c66bdd6688bf8a,MAT-b6c66bdd6688bf8a,"Шелк, принт папайя, 17А-061",,114991.22,79759.87,35231.35,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12330
MAT-1fc40a8c56bbda68,MAT-1fc40a8c56bbda68,"Шелк, розовый 16-023",16-023,13279.2,2803.39,10475.81,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12338
MAT-5086d4436d233847,MAT-5086d4436d233847,"Шелк, светло-серый 16-003",16-003,25200.0,8000.0,17200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12348
MAT-b0386d947ab35570,MAT-b0386d947ab35570,"Шелк, светло-серый 16-004",16-004,12800.0,12800.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12358
MAT-d59d438da3147996,MAT-d59d438da3147996,"Шелк, серый 16-005",16-005,7500.0,2250.0,5250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12368
MAT-9d5053f2f927b64c,MAT-9d5053f2f927b64c,"Шелк, серый 16-006",16-006,34500.0,,34500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12376
MAT-c1fd4f187f18e5c0,MAT-c1fd4f187f18e5c0,"Шелк, синий 16-039",16-039,15000.0,13200.0,1800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12384
MAT-63f5580d1ff019cf,MAT-63f5580d1ff019cf,"Шелк, синий 16-050",16-050,12800.0,12800.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12394
MAT-e0f8bc89962227cd,MAT-e0f8bc89962227cd,"Шелк, телесный 16-008",16-008,2900.0,,2900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12410
MAT-cbeb8e8e19e6bd9c,MAT-cbeb8e8e19e6bd9c,"Шелк, телесный 16-010",16-010,42900.0,10650.0,32250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12414
MAT-3d72c9903af45f11,MAT-3d72c9903af45f11,"Шелк, телесный 16-011",16-011,5400.0,5400.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12422
MAT-bd8cf23b18e6b863,MAT-bd8cf23b18e6b863,"Шелк, темно-синий 16-021",16-021,17600.0,16800.0,800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12428
MAT-29fc7e5577994ef7,MAT-29fc7e5577994ef7,"Шелк, темно-синий 16-043",16-043,10400.0,7200.0,3200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12436
MAT-b0fb8e36aad167e4,MAT-b0fb8e36aad167e4,"Шелк, темно-телесный 16-012",16-012,11250.0,8550.0,2700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12444
MAT-b0b9c079510da7b2,MAT-b0b9c079510da7b2,"Шелк, фиолетовый 16-036",16-036,14175.0,11850.0,2325.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12454
MAT-9d6a66e368d19b37,MAT-9d6a66e368d19b37,"Шелк, фуксия 16-024",16-024,4800.0,,4800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12470
MAT-ea20a9e4d2fdeddf,MAT-ea20a9e4d2fdeddf,"Шелк, черный 16-038",16-038,105303.78,94816.35,10487.43,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12474
MAT-0e1360f0f5b7c71c,MAT-0e1360f0f5b7c71c,"Шелк, черный в крупный горох 17-001",17-001,2000.0,2000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12526
MAT-3252d81be6a86133,MAT-3252d81be6a86133,"Шелк, черный с принтом ""белая Y"" 17А-008",,63346.93,60995.91,2351.02,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12532
MAT-130afe98089bbba7,MAT-130afe98089bbba7,"Шелк, черный с принтом ""белые ласточки"" 17A-053",,43500.0,39150.0,4350.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12552
MAT-6e3448e2e841f544,MAT-6e3448e2e841f544,"Шерсть пальтовая, бежевый 9-009",,12000.0,7500.0,4500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12560
MAT-fe7d8e9b0c4ca0e4,MAT-fe7d8e9b0c4ca0e4,"Шерсть пальтовая, коричневый 9-003",,12000.0,9000.0,3000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12566
MAT-e3c4dd69dbd4c688,MAT-e3c4dd69dbd4c688,"Шерсть пальтовая, розовый 9-032",,2250.0,50.0,2200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12572
MAT-3c45fc43d70c3e12,MAT-3c45fc43d70c3e12,"Шерсть пальтовая, серый  9-030",,17400.0,13920.0,3480.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12578
MAT-7c9e82486f20bc68,MAT-7c9e82486f20bc68,"Шерсть пальтовая, серый в полоску 9-024",,9750.0,9750.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12586
MAT-a4c2aa9985cefb64,MAT-a4c2aa9985cefb64,"Шерсть пальтовая, серый ёлочка 9-027",,33432.0,21062.16,12369.84,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12592
MAT-6933f3c40da37926,MAT-6933f3c40da37926,"Шерсть пальтовая, синий 9-031",,5635.0,,5635.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12600
MAT-0209b474d43bf5e3,MAT-0209b474d43bf5e3,"Шерсть пальтовая, темно-бежевый 9-008",,10500.0,10500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12604
MAT-0aeddfb4a95f9794,MAT-0aeddfb4a95f9794,"Шерсть пальтовая, темно-синий 9-020",,15600.0,10500.0,5100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12610
MAT-31dd3c98f8dabb29,MAT-31dd3c98f8dabb29,"Шерсть пальтовая, черный 9-001",,25500.0,18000.0,7500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12616
MAT-e39316f3da1404c0,MAT-e39316f3da1404c0,"Шерсть пальтовая, черный 9-028",,107241.89,53895.92,53345.97,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12622
MAT-44fbc177983f842c,MAT-44fbc177983f842c,"Шерсть пальтовая, черный 9-029",,25520.0,20880.0,4640.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12634
MAT-7678e1f94f6da143,MAT-7678e1f94f6da143,"Шерсть пальтовая, ярко-синий 9-006",,7200.0,7200.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12658
MAT-ac5f6376ad2a7976,MAT-ac5f6376ad2a7976,"Шерсть, в полоску 8-006",,6000.0,6000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12664
MAT-7ca83411551bd8d9,MAT-7ca83411551bd8d9,"Шерсть, серый в полоску 8-007",,7300.0,3300.0,4000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12670
MAT-e9af26c601515b5f,MAT-e9af26c601515b5f,"Шерсть, черно-белый леопард 8-043",,9000.0,4600.0,4400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12676
MAT-60a7d4d47a085340,MAT-60a7d4d47a085340,Шифон авторский гдевочки синий 19A-020,,10000.0,5000.0,5000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Жукова,FABRIC_MOVEMENT_H4,FILE-097,r12682
