stock_wh_id,article_raw,canonical_sku,name,warehouse,qty_begin,qty_in,qty_out,qty_end,source_file_id,source_row_id
SW-2d33de3d6e705b04,0-3060C,0-3060C,"Юбка женская, бежевая, из футера, с отделкой ""лампас""",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4676
SW-586e0544f922f01b,0-3061,0-3061,"Пальто-халат женское, черное, из стрейч бархата, с расшивкой пайетками на манжетах",Склад ИМ (Основное подразделение),,3.0,2.0,1.0,FILE-098,r4679
SW-69de8ba3e38c377d,0-3061,0-3061,"Пальто-халат женское, черное, из стрейч бархата, с расшивкой пайетками на манжетах",Склад оптовых продаж (Основное подразделение),,3.0,3.0,,FILE-098,r4679
SW-af386f4fa88191db,0-3061A,0-3061A,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",Салон (Лена М.) (Основное подразделение),,1.0,,1.0,FILE-098,r4686
SW-5c484c1096720c0a,0-3061A,0-3061A,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4686
SW-003a4af31c66889f,0-3061A,0-3061A,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",Склад оптовых продаж (Основное подразделение),,3.0,3.0,,FILE-098,r4686
SW-a8f43ec327190123,0-3061B,0-3061B,"Пальто-халат женское, синее, из стрейч бархата, с пайетками на манжетах",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4693
SW-5e577e0de6421bb9,0-3061B,0-3061B,"Пальто-халат женское, синее, из стрейч бархата, с пайетками на манжетах",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4693
SW-f0d8e74bea88456e,0-3061C,0-3061C,"Пальто-халат женское, голубое, из стрейч бархата, с пайетками на манжетах",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r4697
SW-637af83c98003edf,0-3061C,0-3061C,"Пальто-халат женское, голубое, из стрейч бархата, с пайетками на манжетах",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4697
SW-0224bcc34c80d153,0-3061D,0-3061D,"Пальто-халат бирюзовое, из стрейч бархата, с пайетками на манжетах",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4700
SW-bf0f03d38286b0d9,0-3061D,0-3061D,"Пальто-халат бирюзовое, из стрейч бархата, с пайетками на манжетах",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4700
SW-14838b51fa3db967,0-3062,0-3062,"Блуза-топ женская, черная с принтом ""многоцветные капли"", из шелка",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4704
SW-ee4f7821c948a2a8,0-3062,0-3062,"Блуза-топ женская, черная с принтом ""многоцветные капли"", из шелка",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4704
SW-45e0d1213c647bd3,0-3062A,0-3062A,"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",Салон (Лена М.) (Основное подразделение),,1.0,,1.0,FILE-098,r4708
SW-ce8d20d727ea84c4,0-3062A,0-3062A,"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4708
SW-ea69cc390d48c44f,0-3062A,0-3062A,"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4708
SW-a8c8fd43c4589e34,0-3062B,0-3062B,"Блуза-топ женская, черная с принтом ""синие капли"", из шелка",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4712
SW-21bb606dc33d5320,0-3062B,0-3062B,"Блуза-топ женская, черная с принтом ""синие капли"", из шелка",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4712
SW-8565ead48a68ad9d,0-3062C,0-3062C,"Блуза-топ женская,черная ,с принтом ""синие капли"", из шелка",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4716
SW-fd778fe5c8c92cd5,0-3062C,0-3062C,"Блуза-топ женская,черная ,с принтом ""синие капли"", из шелка",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4716
SW-efaa6fe5c7b0b5ea,0-3062C/1,0-3062C,"Блуза-топ женская, голубая, с принтом ""синие капли"", из шелка",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4720
SW-74f1eda48275df5f,0-3062C/1,0-3062C,"Блуза-топ женская, голубая, с принтом ""синие капли"", из шелка",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4720
SW-df53b0d414b8f49b,0-3063,0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",Подарки (Основное подразделение),,1.0,,1.0,FILE-098,r4724
SW-37d688057037107b,0-3063,0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",Салон (Лена М.) (Основное подразделение),,5.0,1.0,4.0,FILE-098,r4724
SW-30321c1485330ee5,0-3063,0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",Склад ИМ (Основное подразделение),,9.0,8.0,1.0,FILE-098,r4724
SW-0d96891e430d3f1e,0-3063,0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",Склад оптовых продаж (Основное подразделение),,19.0,18.0,1.0,FILE-098,r4724
SW-b34831f36fed5549,0-3063A,0-3063A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",Салон (Лена М.) (Основное подразделение),,1.0,,1.0,FILE-098,r4750
SW-841970fcef835e5c,0-3063A,0-3063A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4750
SW-dd8952339ad9d050,0-3063A,0-3063A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",Склад оптовых продаж (Основное подразделение),,3.0,3.0,,FILE-098,r4750
SW-1e0d8a37b6dc0125,0-3063B,0-3063B,"Брюки женские, синие, из стрейч бархата, на широкой резинке",Склад ИМ (Основное подразделение),,2.0,2.0,,FILE-098,r4757
SW-e523115aa30aad05,0-3063B,0-3063B,"Брюки женские, синие, из стрейч бархата, на широкой резинке",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r4757
SW-32f278fe281ad2b4,0-3063C,0-3063C,"Брюки женские, голубые, из стрейч бархата, на широкой резинке",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r4764
SW-1e89d5f5da4e8c52,0-3063C,0-3063C,"Брюки женские, голубые, из стрейч бархата, на широкой резинке",Склад оптовых продаж (Основное подразделение),,1.0,1.0,,FILE-098,r4764
SW-4be3caea77548a95,0-3064,0-3064,"Платье женское, черное, из шелка, на тонких бретелях",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r4767
